seller_id;seller_autonomous_community;seller_city
b335c59ab742f751a85db9c411a86739;Comunidad de Madrid;Parla
c24173065483e421f9e5e7f599de101d;Comunidad de Madrid;Madrid
01fdefa7697d26ad920e9e0346d4bd1b;Galicia;Ourense
d9e8c084b68fe958861d8f2c21202e6b;Comunidad de Madrid;Madrid
466222e777149751370e7e98fb623b0c;Cataluña;Barcelona
43f8c9950d11ecd03a0304a49e010da6;Andalucía;Sevilla
4450bd8327d471c4a11a83d1445b1b62;Andalucía;Málaga
257e61d3251fb5efb9daadddbc2cf7ca;Galicia;Coruña
5d76d80a2f5f39c891b996a1bf4c9853;Comunidad de Madrid;Madrid
e5def42655b7490edac5a56fe8e9e603;Andalucía;Jaén
091065b789659bc3cd9af9cb3a6253ff;Comunidad Valenciana;Castellón
c74f14c1e26cf1bd5bd34b6a1e274426;Castilla y León;Burgos
c26a2be5b53b7db6b276280da212a779;Cataluña;Lleida
cfa5ab0e4d3fc212fd0b3410e7081c62;Comunidad de Madrid;Alcobendas
19d62d484cba71963c93f0f00ab42013;Castilla y León;Palencia
6750d71153f00fc58829af2a8ef1bcf1;Cataluña;Gerona
c60b801f2d52c7f7f91de00870882a75;Andalucía;Cádiz
b57e8460909fa137df7951b4a3b5ea84;Comunidad Valenciana;Valencia
eeb6de78f79159600292e314a77cbd18;Castilla y León;Salamanca
abe021b01ba992245271b9aa422032df;Galicia;Coruña
5305693ffae2d3463377b1f6fe67b15a;Andalucía;Jaen
f049a72cf58fd31b11f8919cade515e7;Comunidad de Madrid;Madrid
e51f22821f0c12a16ad5c020cdcd55e9;Andalucía;Sevilla
a2a41aedb70551d4a85aa04dc2fced48;Comunidad de Madrid;Madrid
4bf2f4ee540798a61f9636d12cd9cc80;Andalucía;Málaga
c0e0b73d039eb9a99b6ce4cb7a429cd3;Castilla y León;Burgos
19484c79cef6c062cb177aa4ef2fcc3c;Andalucía;Granada
25e6ffe976bd75618accfe16cefcbd0d;Comunidad de Madrid;Madrid
9dda5bbacd45e18d6485fee649205d09;Comunidad de Madrid;Madrid
2528744c5ef5d955adc318720a94d2e7;Andalucía;Cádiz
b8d890108a7a80e4f5d59eea9f362438;Galicia;Coruña
2c9005d8043aff18b8557ffb7b13cda4;Castilla-La Mancha;Toledo
062c325cd6a2b87845fab56b4ec2eeae;Comunidad de Madrid;Madrid
1d8dbc4f32378d715c717c1c1fc57bae;Galicia;Pontevedra
fc906263ca5083d09dce42fe02247800;Comunidad de Madrid;Madrid
1d2732ef8321502ee8488e8bed1ab8cd;Cataluña;Barcelona
626ab1cd96932367f0eeec2e47046c12;Comunidad de Madrid;Madrid
a70e9066dbfd10b6b97a3f54a1356762;Galicia;Ourense
ce69a8021d18961dd2a40269b7c2c293;Galicia;Coruña
9596c870880d900012f2e8e6e30d06d7;Comunidad de Madrid;Alcobendas
4b98b0428fc1932cc2514ef9ce2505e6;Andalucía;Granada
1da366cade6d8276e7d8beea7af5d4bf;Comunidad de Madrid;Alcobendas
a3082f442524a1be452e3189e003b361;Andalucía;Huelva
a56a8043ebf66e42119618fb8cf232c6;Castilla y León;Salamanca
184725737946a1a938bbbd1a9e978103;Andalucía;Málaga
3820c6537b3853be1a0687d5a60807ec;Andalucía;Málaga
244b04680fdbded0acf5aebd9c92b44a;Andalucía;Cádiz
e96498ed8daaa3e9c23f7a62da76591c;Comunidad de Madrid;Madrid
5741dc2bf5044c34d0698681c5081bed;Andalucía;Huelva
ad781527c93d00d89a11eecd9dcad7c1;Andalucía;Huelva
b5e3e38609125694d2ea2417522a60b7;Castilla y León;Valladolid
bacb1f0ed56ad24198f5810d2b3fe9a5;Andalucía;Huelva
980640c45d7a4635885491d077167e4d;Andalucía;Córdoba
ae45ad30c2d2e5913094769690a239d2;Andalucía;Málaga
2cb98e27ce1c18abdb42209b34c382a7;Andalucía;Granada
2156f2671501a81034d7d07f217609d0;Andalucía;Almería
de0c78824586e9a5f5f04fd84e25df39;Andalucía;Sevilla
128639473a139ac0f3e5f5ade55873a5;Galicia;Lugo
0791d9fc1e30678ecf03d3e55fa108d3;Comunidad de Madrid;Madrid
7a241947449cc45dbfda4f9d0798d9d0;Comunidad de Madrid;Parla
cfd7ddab722b902f7ac5b5f3ba6d723d;Comunidad de Madrid;Fuenlabrada
0e72c1a751b496722a6cb1f10653b62a;Comunidad de Madrid;Madrid
7e1fb0a3ebfb01ffb3a7dae98bf3238d;Andalucía;Málaga
376a891762bbdecbc02b4b6adec3fdda;Aragón;Zaragoza
90b36c5aeb728d5504a39f435bef0c5f;Andalucía;Granada
e76ecc7e9a1a1e3c6df9d2a8261c423d;Comunidad de Madrid;Madrid
1dfe5347016252a7884b694d4f10f5c4;Andalucía;Granada
528bcf6680c36dddf07620bd35b33a6f;Comunidad de Madrid;Madrid
f114dca2828bf718548db175ebe2cfcd;Galicia;Lugo
33dd941c27854f7625b968cc6195a552;Castilla-La Mancha;Toledo
579891617139df7d8671d373f0669622;Cataluña;Barcelona
48985c61529077fa4f1e38bcff0f2ed3;Comunidad Valenciana;Valencia
25c5c91f63607446a97b143d2d535d31;Comunidad de Madrid;Leganés
f205b1a3ca9a34e0f8a228bae6e4c7b3;Comunidad Valenciana;Castellon
d2374cbcbb3ca4ab1086534108cc3ab7;Andalucía;Granada
ef728fa1f17436c91ed1ccd03dcf9631;Andalucía;Sevilla
1eade46fba20122dc4aefb379f8c636b;Comunidad de Madrid;Madrid
b9de031b671cd48b28fae9d828cbf2b4;Comunidad de Madrid;Madrid
6f835fd4be26989b1b064399da346143;Galicia;Coruña
c9a06ece156bb057372c68718ec8909b;Región de Murcia;Murcia
6b2612338467c08c9b25f0cc55b1578d;Galicia;Pontevedra
40d54b51e962dbe09cabbcfd33298dee;Andalucía;Córdoba
70c27847eca8195c983ed7e798c56743;Cataluña;Barcelona
b98b715fe9e276204e2a3464f48cd796;Comunidad de Madrid;Madrid
0b1ca3ef18a63d7eb0c8897fa0849c08;Andalucía;Huelva
37ceb404da208418c9032f0674e57804;Comunidad de Madrid;Madrid
05d2173d43ea568aa0540eba70d2ca76;Comunidad de Madrid;Parla
661ad5fcc28cdfb8bcadb12bb2272475;Castilla y León;Segovia
999f6d9a1c7c81f43be44c6b7d076210;Comunidad de Madrid;Madrid
101a3a003516bc11253298b2fad3cb65;Andalucía;Córdoba
b839e41795b7f3ad94cc2014a52f6796;Andalucía;Almería
a20d8058c866dbaeca014d2cd20ac62e;Andalucía;Huelva
6824a69c9ea0313eba299dd4a2dba09a;Comunidad de Madrid;Leganés
058cb5aeb36d7c0fcae20fc85d5e0a59;Cataluña;Barcelona
48efc9d94a9834137efd9ea76b065a38;Galicia;Coruña
218f991754f360af9c2daa5e0b8e990c;Comunidad de Madrid;Madrid
5dc4bdaf869e8c77c648078cbe8d59c2;Castilla y León;Valladolid
9261d76c62caaf0b24677c2ceb7f8f20;Castilla y León;Soria
a3b0df0065e264a91b7bbf5f844af5cd;Andalucía;Córdoba
37dd29b36c458d82f74a953c40c43645;Andalucía;Sevilla
077c5fae4bea9500e3737b16f71b9d3a;Andalucía;Sevilla
0dd184061fb0eaa7ca37932c68ab91c5;Andalucía;Cádiz
5b35136197710e16ac5e7b7c2bd4ea85;Cataluña;Barcelona
60562ab00b8054280520d390c8c0045c;Comunidad de Madrid;Madrid
1d29dfba02015238dfbe2449a5eaa361;Comunidad de Madrid;Madrid
ad273c9eb54ecb4532de4bf75bae9e4e;Galicia;Coruña
7813ea3ebd9411dc600b4dd01f7a97b9;Andalucía;Jaén
559d56f3b8f0bc2e5a9a62fe2ce2a39f;Castilla y León;Salamanca
57df9869a600bd6b7c405f2a862eccfb;Comunidad de Madrid;Madrid
777a0c55737f34ffeb78010f7542ab41;Comunidad de Madrid;Madrid
2aa3443d7bf9d9bb11133f420d75e083;Cataluña;Barcelona
c3867b4666c7d76867627c2f7fb22e21;Andalucía;Málaga
0bae85eb84b9fb3bd773911e89288d54;Andalucía;Cádiz
35fb511489d9ee3ee27a76debce9df06;Galicia;Ourense
df91910b6a03bb2e3358fa6a35e32f6f;Comunidad de Madrid;Madrid
7e3dde9ffba72d5340f9aaf09b4424be;Galicia;Lugo
dbdd0ec73a4817971d962698f2fea022;Baleares;Palma de Mallorca - Mallorca
8ff38bc3969e67c36c48343a07090f66;Comunidad de Madrid;Madrid
6e1862e15f33d9994bc25922a85e1efc;Andalucía;Córdoba
058fd0aa2bfdb2274e05e1ae971dabb6;Andalucía;Córdoba
f615fe7efbef0f4f08fd3086bc7a3e60;Andalucía;Cádiz
aa1eb17b9fdf6dfd546e25c45c7b9235;Comunidad de Madrid;Madrid
07bf9669d84d1f11be443a9dd938f698;Comunidad de Madrid;Madrid
08633c14ef2db992c11f840f04fad4cd;Andalucía;Jaén
b0398568231ba5e6734af1881671a317;Castilla-La Mancha;Toledo
f419677537694f0462a91990df6ca44f;Andalucía;Granada
e88c9b79e592e370d6bd852eeefbf057;Galicia;Pontevedra
70bf57d811208f8923b41bbd499a67a4;Andalucía;Almería
8c0de775f52fe41590b376a3b7c50f68;Andalucía;Cádiz
7a91bf945c6fae0779f1c61ce97fe45c;Cataluña;Tarragona
6dc9bec584588412a6a338830946a3e4;Comunidad de Madrid;Madrid
b19c48688808720822399ffa9f2dbe2f;Comunidad de Madrid;Madrid
5b8154610ebb21fb90eb587365e673df;Andalucía;Huelva
bb2afe2061d53c6968aa0cffa233a8ec;Comunidad de Madrid;Madrid
1cbdc7cf130a41fd13a3c2a7d2fcfda7;Comunidad de Madrid;Madrid
fb89df7f89fd1b8f03fa2acca1ba7364;Galicia;Lugo
b18871c324516afa228a13e8f1ef0ae9;Comunidad de Madrid;Madrid
17ca9b9e9b9ef8fdb529001b49ebb50f;Comunidad de Madrid;Alcorcón
3f0e48d209018b466fcd3bb4ccfeb520;Galicia;Coruña
9add47bf45ce8e8c7db6b9cf670b1e09;Galicia;Lugo
acce39e832338debb07b02385cde5967;Comunidad de Madrid;Fuenlabrada
397c4d0c005b6f41f90098ac724e28cb;Andalucía;Córdoba
b2c97074649f92197d9387d9033dda5f;Andalucía;Cádiz
f262cbc1c910c83959f849465454ddd3;Comunidad de Madrid;Madrid
c113b8df1fc375bc3d73d29c1b1144d1;Comunidad de Madrid;Madrid
bd65d163ded559eb90a10cd09fec178f;Comunidad de Madrid;Madrid
720e6cf846ea7572cbb66b743fb91e6c;Andalucía;Granada
8f580d36c1e9d6fbce95283403c7d447;Andalucía;Granada
be7a093e5b4d147b36b72bb1f9e415e5;Galicia;Pontevedra
cb4a705d00e100b9732d0ca34817d441;Castilla y León;Valladolid
f266295f49a28eee21f413e0cbb0521d;Galicia;Coruña
31eec405c9bb71dec8e2629a92e764fa;Castilla-La Mancha;Toledo
6235903333ba7de1928c869e268e5964;Castilla y León;Salamanca
c360e4787614ed31ac7a2f95d3b22dc6;Andalucía;Almeria
1e47d8b6546eb3a77b1acddcc9406242;Andalucía;Málaga
cf1313c6e2c01c2f4b014f97db4bcd2b;Cataluña;Tarragona
14ee35374a7876217954b5fa08e50463;Andalucía;Huelva
8fe8786ee000001ab51d030dfd4a7bf1;Castilla y León;Soria
e72b4feb7abe210c52aa667abc25a3a2;Comunidad de Madrid;Madrid
373ee4a3a775a733770ca3f790b8b9ac;Cataluña;Barcelona
432c37c9dfba871172ec162e20118b8c;Región de Murcia;Murcia
daf565f087a52def0fd5c5825b3661bc;Castilla y León;León
ea3ebea5317b0efbc663ecc8ce5e9bc2;Castilla y León;Valladolid
1fe61aa5494bd3ae92a2c13e067c810f;Castilla y León;Ávila
e9511df20ccd82658a30c37b7fb343af;Andalucía;Huelva
4c8545742faaf58fafd5fd14d25d75cf;Andalucía;Granada
27a56ff04b34c2ba34ce6ba4d3b9d616;Andalucía;Málaga
888faa8bfb0b159c37de6d898b961c31;Castilla y León;Burgos
0aa2205ca24f113f4658a5c536667426;Comunidad de Madrid;Madrid
432c67955c0acd1fd6b0b5d678766a71;Comunidad de Madrid;Madrid
d8c7ba53e7e38711eaef8c2849d6d2e1;Galicia;Pontevedra
8a43128d7f9a3db592b866e6861a6cce;Comunidad de Madrid;Madrid
7cb946b1ad19faebe28c3e86c2794ec3;Comunidad de Madrid;Fuenlabrada
6338ea67c41078a46ad99cc009654956;Comunidad Valenciana;Valencia
6c12e40690c335dbc2f68a4134d30dc1;Galicia;Lugo
65febd49fd28ec955651299159b1f527;Comunidad de Madrid;Madrid
9a84ba99f5367fdbd4598363496f1ea2;Aragón;Huesca
954e95f20808d7e5d11f0de292d078e0;Comunidad de Madrid;Móstoles
fb503a924a0b9db19d83dd0ac6dbef8c;Comunidad Valenciana;Alicante
4ba52dfeba874da5b9ee7b17c7494f04;Andalucía;Jaén
5b581417df4480f632484ba681e53944;Castilla y León;Valladolid
d0d70d21e2234dd7cd3cf63fe414148a;La Rioja;Calahorra
c7c7b2682c648339a0e9846bb1023a39;Andalucía;Jaén
06e5eefc71ec47ae763c5c6f8db7064f;Comunidad Valenciana;Valencia
28ea411b354f14b1a494be4e79f0ce02;Comunidad de Madrid;Madrid
2a6fbeaa7ab9e5d59a35841a8da71ce4;Castilla y León;Valladolid
77fccaae319668a8ab6cd0fd16aec48c;Cataluña;Tarragona
3fadb4cba4c35bce6a7eaf9872d5623a;Comunidad Valenciana;Alicante
1987cd4be10fe09ee50454f9c354d1c6;Comunidad de Madrid;Torrejon de Ardoz
aae5e7b457a3c72ee230a47d98fceda5;Galicia;Coruña
2d22fc3089eb907b29ebff50581fb472;Cataluña;Lleida
ff1fb4c404b2efe68b03350a8dc24122;Andalucía;Jaén
817f85dbb65aa3e70831d90fe75cdf89;Andalucía;Almería
2b5ed0c9139dae8883a200dfcb272ece;Comunidad de Madrid;Madrid
86bf77bdb52e615674772d5817c6212f;Comunidad Valenciana;Alicante
9b1585752613ec342d03bbab9997ec48;Cataluña;Barcelona
9b00cad94ef3078faf6fba2e792c158f;Comunidad de Madrid;Leganés
6860153b69cc696d5dcfe1cdaaafcf62;Andalucía;Jaén
903037660cf848a717166eb7a06d616e;Comunidad de Madrid;Madrid
f08c008c8a8d31417763738a1788a2a8;Galicia;Pontevedra
bf3c6d2a28b2b5501e6c15448982dcc9;Comunidad de Madrid;Madrid
e99e927c81e3f51739c94fcdfca9f10f;Comunidad de Madrid;Alcalá de Henares
49cdc90518a4f82676b38b3c1aa43ff6;Comunidad de Madrid;Madrid
066a6914e1ebf3ea95a216c73a986b91;Galicia;Lugo
3cfa1358a6caa965278721344c8d76f2;Andalucía;Granada
6d66611d7c44cc30ce351abc49a68421;Comunidad de Madrid;Madrid
e48cc16ab70bfa09e1401740dce0b3d7;Andalucía;Huelva
da20530872245d6cd9d2f5725613c430;Comunidad Valenciana;Alicante
3d8fa2f5b647373c8620330c4e077a9f;Comunidad de Madrid;Madrid
57d2ba47f7a3209aa347532ae75c1165;Castilla y León;Segovia
76d5af76d0271110f9af36c92573f765;Comunidad de Madrid;Madrid
729f06993dac8e860d4f02d7088ca48a;Andalucía;Sevilla
9e9b539eb2806acee3f5c28085c1db9f;Comunidad de Madrid;Fuenlabrada
fa18c782a4866d313cadab567097f8f1;Comunidad de Madrid;Madrid
b77a27b1864483e721dc831d5ba4afa0;Cataluña;Barcelona
41c9d3997dd3c072c31139dc5bb5761f;Comunidad de Madrid;Getafe
700f03c207639c22d933381ff60b35c2;Andalucía;Cádiz
762fafdaa57a532ee0119731697579dd;Andalucía;Sevilla
50770d25768b0486d89be26afca3108f;Andalucía;Córdoba
b3b17aab11f273023a5f22ca52e1eb70;Galicia;Ourense
b19f3ca2ea475913750f25a5c37c8d8f;Comunidad de Madrid;Madrid
6179a28a13a726c29b3bf54c070dccab;Comunidad de Madrid;Alcobendas
cc419e0650a3c5ba77189a1882b7556a;Andalucía;Córdoba
0df3984f9dfb3d49ac6366acbd3bbb85;Comunidad de Madrid;Alcorcón
7008613ea464bad5cb9b83456e1e6a8f;Castilla y León;Valladolid
7f152321c60a266edc53af1925ef96c1;Castilla y León;Burgos
c4fb51fb1c5b7c07bc5e67be6e7e8f6e;Galicia;Coruña
52ac6f920b7280e4c6d30dd94de6259b;Galicia;Ourense
7d7d2b7a51328016102d4528c411d630;Andalucía;Granada
9e94fa26a70ede4d26226e918e8706a2;Andalucía;Cádiz
eddd1991bd6d9309995a480c39b95137;Galicia;Coruña
994f04b3718c2bab35c2adfa8afecd2a;Andalucía;Granada
3f3486b61f45078d4f31ee5e43d8c5bb;Comunidad de Madrid;Madrid
5db42a6cd9bf1bf0d3aab9582767f168;Castilla-La Mancha;Albacete
a06c8ff043abea0528ee44171e2140a2;Comunidad de Madrid;Madrid
6b3bd31ad8fcda4b2635ec9f3ff2ecdf;Cataluña;Barcelona
977f9f63dd360c2a32ece2f93ad6d306;Andalucía;Huelva
2c43fb513632d29b3b58df74816f1b06;Comunidad de Madrid;Madrid
910a922b426b7ff95eaee129ad6c0e1f;Andalucía;Huelva
d9442042130b7fe579d1295f9f4a248f;Comunidad de Madrid;Madrid
da2782c804606d2a5d8e1760dbb3e7ec;Comunidad de Madrid;Madrid
ce248b21cb2adc36282ede306b7660e5;Castilla y León;Valladolid
5b0cc932433fa5184b5b94bfe6bcc256;Andalucía;Granada
7ff588a03c2aeae4fbd23f9ae64b760d;Andalucía;Cádiz
08cdbae123ff67ca4e36d9d641ce0119;Comunidad de Madrid;Alcobendas
77dcbb67ccb3659bd58eaf5661560a30;Comunidad Valenciana;Valencia
7ad32824caee82087b3e2e5f33b1bf32;Andalucía;Granada
de722cd6dad950a92b7d4f82673f8833;Islas Canarias;Las Palmas de Gran Canaria
70849ca4f400aaabb62cb7462a6f1428;Comunidad de Madrid;Madrid
b16d3dadc47d4eb18be3d88bad0775ce;Comunidad Valenciana;Alicante
5c3460cd3e8a984382ae254e7dd20d9f;Andalucía;Huelva
22c32ec35d0116ef02c281798a25bf8b;Galicia;Lugo
8d46553a36e68f95350a200c12f8f2e2;Andalucía;Málaga
45ba18c210d42734ec52c0c1c574e9ee;Andalucía;Huelva
10cdd491d1dbea8fb4ead97b19c334ce;Comunidad de Madrid;Madrid
dc317f341ab0e22f39acbd9dbf9b4a1f;Comunidad Valenciana;Castellon
fe9d9cf8631285d5982c6e2cf27fb114;Comunidad de Madrid;Alcorcón
d93844a9c55ba7ce353388bcf849ea56;Galicia;Coruña
52b53f7061969fe471d119b6195da864;Andalucía;Cádiz
1b8356dabde1d35e17cef975c3f82730;Comunidad de Madrid;Madrid
43402bdf22aa2310e8f99e2f94f78628;Andalucía;Jaén
c4b911d06343b21dd906651f8101cb49;Andalucía;Sevilla
f44bdc12aa39f5271f0b95f66cd4c289;Andalucía;Jaén
9bf11dfc0bec77e5a23028043c3c5a8f;Comunidad de Madrid;Fuenlabrada
13f57c12a00ed4610db646b913a7f5c6;Andalucía;Almería
54c04bdb5ec46762f8f08c7e8f86ed4a;Castilla y León;Valladolid
b5dd7151a92ccaaa282cbe9681a05f44;Andalucía;Granada
447d377bdb757058acb569025ee18a93;Comunidad Valenciana;Valencia
52562a9f449c3dc3d53f5f5b9ed74903;Cataluña;Gerona
2a73cba571d90c694b7caca072ccf6ce;Andalucía;Almería
3d2400ac620cffa23ac81bd192f7f555;Andalucía;Granada
968268a686aa05d1f529fb07dff08130;Comunidad de Madrid;Madrid
7c462184585ae80bd6e5774c62ce50f2;Andalucía;Málaga
3ea00e1dea2b0659dbaf654735929220;Galicia;Coruña
54965bbe3e4f07ae045b90b0b8541f52;Galicia;Lugo
4965a7002cca77301c82d3f91b82e1a9;Andalucía;Sevilla
2d8cfba3fcd3170555941605edaa196a;Andalucía;Jaén
6039e27294dc75811c0d8a39069f52c0;Andalucía;Jaén
b45d7ebfb7378630f1bcd74b6ff86ff7;Comunidad de Madrid;Madrid
e2a1ac9bf33e5549a2a4f834e70df2f8;Comunidad de Madrid;Madrid
bc07d855eac23aab5ac8a120f21d16b2;Andalucía;Jaén
3492e68f37fd1df87f4f2f2ea247f445;Andalucía;Huelva
93bef6edaa84956e8e575016449b6351;Comunidad de Madrid;Madrid
05ff92fedb5be47920fea08e501238b9;Comunidad Valenciana;Castellón
68f86ba270525243e68ae74044f992b9;Cataluña;Barcelona
aeb36d67f1414f234d42a29e27cf1f17;Andalucía;Córdoba
916c9de0b5ad957346eeeb12f332687e;Galicia;Coruña
c68fb906c8f4b4b946d8386bfa6e5467;Andalucía;Sevilla
53d00c40e32aeb924a84ce72b1af869d;Andalucía;Granada
93dc87703c046b603023e75222018b45;Comunidad de Madrid;Madrid
10076e5788b8ee532724bcd460baf762;Andalucía;Málaga
804287717b9156fb7a787acd9af4fac1;Galicia;Lugo
4dc646b9b9e8e411ef48ba000ea3ac6f;Andalucía;Granada
e9c6969d40e6a3d2d0f90013165c2b98;Comunidad de Madrid;Madrid
bd0a1b0aadca9a83d9304f7e8ff5fbd5;Comunidad de Madrid;Madrid
340636a908b13bbe0f4fb63fbe1d0c03;Andalucía;Huelva
cf654707ed6a99f112c7ec3d6f314b8b;Comunidad de Madrid;Madrid
01c97ebb5cdac52891c0ed1c37ba0012;Andalucía;Huelva
f0b47fbbc6dee9aafe415a6e33051b3f;Andalucía;Málaga
bd149ed516d4c5d418d5781f8e18919f;Andalucía;Cádiz
3dbbce181edfaa4a597ec858c382d2ec;Galicia;Coruña
06532f10282704ef4c69168b914b77be;Galicia;Lugo
1127b7f2594683f2510f1c2c834a486b;Andalucía;Málaga
cd52a8efd71af3336b14b5039b951cc1;Andalucía;Almería
79ed755314cfe6df0daef2c6cd3022cd;Andalucía;Córdoba
2c9e548be18521d1c43cde1c582c6de8;Andalucía;Jaén
bc47d5d1490df2b36add65d733eafaba;Andalucía;Córdoba
7caa63f175b1cecbfaadd8b5ab9998c7;Comunidad de Madrid;Madrid
de66a66f2dd06bb9ec37aa96987466a3;Cataluña;Barcelona
fec6275253471ace26d209bbaa64cd0f;Cataluña;Lleida
c31eff8334d6b3047ed34bebd4d62c36;Andalucía;Huelva
c87abc38c8ed3240861729e1aeadf221;Comunidad de Madrid;Madrid
07a9bc7f61396b658ddf3ac534efe44c;Comunidad de Madrid;Madrid
822166ed1e47908f7cfb49946d03c726;Cataluña;Barcelona
a45314082d50d578a4721c9787ce09ab;Andalucía;Granada
98e164d549402270247f3c96a1a158ef;Comunidad de Madrid;Madrid
59bbc819b99a733f02f0d6b49d1c253d;Andalucía;Málaga
2e3be8a987a30d7544dbbda6861cc14e;Comunidad de Madrid;Madrid
b6c6854d4d92a5f6f46be8869da3fa1a;Comunidad de Madrid;Madrid
f1b93673502375d491780bb49d615dbc;Andalucía;Huelva
bbd3acfe6de99892e73940d3fdceaf68;Andalucía;Córdoba
b3f19518fcec265b2e97af287725f981;Andalucía;Granada
b2ba3715d723d245138f291a6fe42594;Comunidad de Madrid;Madrid
b410bdd36d5db7a65dcd42b7ead933b8;Aragón;Zaragoza
31344c16881c08a8a72c6d2eb29918c1;Comunidad de Madrid;Alcobendas
4e42581f08e8cfc7c090f930bac4552a;Andalucía;Almería
9a208dee8f95cfdf00760c4d627828ec;Cataluña;Lleida
d58d521f3789def2e7a22715e0badd93;Comunidad de Madrid;Madrid
0aea4c6ae1505b3228ddf3dd7822ee5b;Andalucía;Sevilla
b3809b8d4394588a47c8470ea331e135;Comunidad de Madrid;Madrid
fcb5ace8bcc92f75707dc0f01a27d269;Andalucía;Cádiz
6a0cbc8af2e8abd1bdfb777943d174c6;Andalucía;Málaga
1b0b0f4f95e962d6f32fe90c759d0479;Comunidad de Madrid;Madrid
70126eecc6aa1274392a1743866e9678;Andalucía;Córdoba
cb0b3bcf14e0a709df412a99424a59d7;Comunidad de Madrid;Madrid
8931a84a914b3fe9b1ddaa4d704947ca;Comunidad de Madrid;Madrid
7681ef142fd2c19048da7430856b5588;Andalucía;Cádiz
3771c85bac139d2344864ede5d9341e3;Andalucía;Sevilla
7ddcbb64b5bc1ef36ca8c151f6ec77df;Comunidad de Madrid;Madrid
02b72cdeb9cfcc429f1af6f4e3f3b737;Andalucía;Granada
3481aa57cd91f9f9d3fa1fa12d9a3bf7;Andalucía;Jaén
a218df5c097b0ca409cfaac1488cc7f6;Andalucía;Granada
bd0389da23d89b726abf911cccc54596;Región de Murcia;Murcia
af3ef48d0e13835e529c29ac573c63e5;Andalucía;Granada
855668e0971d4dfd7bef1b6a4133b41b;Andalucía;Almería
77e4abfd739aed9c46480f90f81c0eb4;Región de Murcia;Murcia
bac44fa8e13424950488659b5f765c41;Comunidad de Madrid;Madrid
863d2ebcd347ce4922de7a0f9a5581d6;Cataluña;Barcelona
1c68394e931a64f90ea236c5ea590300;Galicia;Lugo
95b293867b5862941c9cd74f756a3c68;Comunidad de Madrid;Madrid
e62b2d6ac10570a035a30bafcf01d263;Comunidad de Madrid;Madrid
f63d8f293af3a6454377546bd9dd19ff;Andalucía;Almería
7a425d299613df3e613bcf9d2eaf5c49;Cataluña;Barcelona
6bb0724edf0b62fb91ac404873a97241;Andalucía;Málaga
112453736dbe3889cfb74e1aaa0ba0c1;Comunidad de Madrid;Madrid
f593898ec748b7a8cb81fc04edafd98a;Andalucía;Sevilla
96f7c797de9ca20efbe14545bed63eec;Andalucía;Córdoba
77530e9772f57a62c906e1c21538ab82;Galicia;Coruña
297d5eccd19fa9a83b2630071ff105e4;Galicia;Coruña
191d55f7edb8524d525ed01b20fe32e8;Región de Murcia;Murcia
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b;Comunidad de Madrid;Madrid
5733d806668f8712c24b9abaefbfa642;Andalucía;Granada
65b081a070633e057c462abdd6fb9dd8;Aragón;Teruel
edf96ef93ed595084bbcbd9224bd2894;Comunidad de Madrid;Madrid
6a8b085f816a1f75f92dbac6eb545f8f;Andalucía;Almería
f3295428338a40977a03f555246a70f4;Castilla-La Mancha;Albacete
75fbb52eda0cbc24f479d3b2fbfa8d3e;Aragón;Zaragoza
e5d4b2b0c3bca22085f7a19a28de0c42;Castilla y León;Salamanca
6187a137b2af59dfdbad8d9f8c373c14;Andalucía;Jaén
062ce95fa2ad4dfaedfc79260130565f;Comunidad Valenciana;Valencia
c200c73f9d7e5a08ca439d6a0803da7c;Galicia;Lugo
2ee0a0689f2f6a72f35a7cb6033f6e7e;Andalucía;Sevilla
a08692680c77d30a0b4280da5df01c5a;Comunidad de Madrid;Madrid
dd533b429f380718b70ad9922c294bae;Andalucía;Cádiz
582d4f8675b945722eda7c0cb61ba4c7;Andalucía;Cádiz
74636e24f01da9268b0ed88dacd8513e;Comunidad de Madrid;Madrid
09bad886111255c5b5030314fc7f1a4a;Comunidad de Madrid;Madrid
94144541854e298c2d976cb893b81343;Comunidad Valenciana;Alicante
bf84056e679dbe9c69929847a40e338f;Comunidad de Madrid;Madrid
21c62b998a043ebe31161d38f84929fc;Baleares;Palma de Mallorca - Mallorca
02d35243ea2e497335cd0f076b45675d;Cataluña;Gerona
1c129092bf23f28a5930387c980c0dfc;Comunidad de Madrid;Madrid
a1040efe9ff4a6f93c28b0499eada8f5;Andalucía;Cádiz
2d9e8987a2ea5cf88dce330249043ff1;Andalucía;Huelva
fdf736c18c589ed030e058312203e1b2;Comunidad de Madrid;Alcalá de Henares
e433f5fd4050e3352b5d83522b7fe24b;Galicia;Pontevedra
b01c2b7b8599b325103ebcddc67413e1;Comunidad Valenciana;Valencia
bb5d956dece964a06c12bceb66b923ae;Cataluña;Barcelona
3afc536624bc2e65bddfb5db33cc01f3;Comunidad de Madrid;Madrid
8090490573c6c0aa343a7231ebcb8c86;Comunidad de Madrid;Madrid
26d6bbee02420494d471c9f6436929c0;Galicia;Coruña
602044f2c16190c2c6e45eb35c2e21cb;Andalucía;Granada
b347677812ea483b0f528eaf8cbc09b7;Galicia;Coruña
d94ba08b99bedd6a5f6c875ecc4a6fac;Galicia;Coruña
