seller_id;seller_autonomous_community;seller_city;lat_seller;long_sell;id_ac;count_sold;review_avg;delta_eff;delta_est
c8025364abeecb115431bf95c11a747f;Comunidad Valenciana;Valencia;39.47;-0.3764;10;2;2;7.9625;8.665277778
c8143b3069f6746a77421b5ce30a450c;Aragón;Teruel;40.3456;-1.1065;2;1;4;24.40486111;30.45138889
c826c40d7b19f62a09e2d7c5e7295ee2;Andalucía;Cádiz;36.535;-6.2975;1;353;4.082386364;11.92569444;22.33472222
c840d3fdbba0790404fdae73d253b253;Galicia;Coruña;43.3713;-8.4188;12;9;4.125;10.39791667;24.13263889
c8417879a15366a17c30af34c798c332;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;26;4.230769231;6.95;21.28125
c84592044b180dec206770c38603814b;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;15;4.6;11.58784722;26.97256944
c8467937e403e76a8ee9f0ab13f6f5ef;Comunidad de Madrid;Alcalá de Henares;40.4818;-3.3643;8;30;4;15.05833333;25.46805556
c847e075301870dd144a116762eaff9a;Comunidad de Madrid;Torrejón de Ardoz;40.4614;-3.4978;8;42;3.87804878;9.491666667;25.48680556
c864036feaab8c1659f65ea4faebe1da;Galicia;Ourense;42.3364;-7.8633;12;58;4.01754386;9.954513889;25.37152778
c8660dcf9ba70575f45d80fe28c27713;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;4;4;15.04166667;21.89618056
c8665a4dd081a2c436b1cd921079d0d9;Andalucía;Jaén;37.7667;-3.7711;1;1;5;4.243055556;27.46666667
c8771b1a10bb99bb34d3c459c5cffb53;Andalucía;Cádiz;36.535;-6.2975;1;1;5;6.815972222;22.32361111
c878515173c84a492ebe50d6b493230b;Galicia;Lugo;43.0167;-7.55;12;9;4.666666667;15.34583333;29.05694444
c87abc38c8ed3240861729e1aeadf221;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;3;10.74791667;40.89236111
c89cf7c468a48af70aada384e722f9e2;Cataluña;Gerona;41.9833;2.8167;7;14;4.333333333;14.63368056;25.84027778
c8b0e2b0a7095e5d8219575d5e7e1181;Andalucía;Córdoba;37.8845;-4.7796;1;83;4.152941176;8.057638889;20.58055556
c8b3445d737de6befde0c88ede534a5e;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;30;3.870967742;10.109375;21.50347222
c8c1bea22194a4eefa2dc9a9fa89f536;Castilla y León;Soria;41.7667;-2.4667;5;7;2;7.4;35.28402778
c8cc60ffd415254af5d9b9f34f32c369;Andalucía;Sevilla;37.39;-5.99;1;8;4.25;3.133333333;13.09131944
c8e135e7b21ecbc36c1153a29d2f5a06;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;7;3.428571429;7.641666667;18.40277778
c963a25b8671419c6ce9eebe8fd03218;Cataluña;Barcelona;41.3825;2.1769;7;1;3;6.854166667;20.93888889
c97aa4ee7420f937da13b7f9e2228b99;Comunidad Valenciana;Valencia;39.47;-0.3764;10;1;3.666666667;10.80694444;38.13402778
c990d6cf976a5718aaedc539f383ab88;Andalucía;Cádiz;36.535;-6.2975;1;10;4.4;14.88090278;19.53611111
c9a06ece156bb057372c68718ec8909b;Región de Murcia;Murcia;37.9861;-1.1303;17;14;4.642857143;9.709027778;42.33611111
c9aafcd0621b2207c10e32c649cada4d;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;43;4.333333333;8.515972222;16.52361111
c9c7905cffc4ef9ff9f113554423e671;Andalucía;Córdoba;37.8845;-4.7796;1;125;4.13740458;8.869444444;19.56597222
c9d2ba8dde44a275ae06475ed1d2fafc;Comunidad de Madrid;Alcalá de Henares;40.4818;-3.3643;8;1;5;8.417361111;27.97708333
c9e5ad1f6647f5dbd1172adf6ae3cada;Comunidad Valenciana;Valencia;39.47;-0.3764;10;4;1.75;9.947916667;31.51180556
ca3bd7cd9f149df75950150d010fe4a2;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;71;4.038961039;11.14444444;28.54791667
ca4b77513ac2040591b0d8fae6958380;Andalucía;Huelva;37.25;-6.95;1;14;4.071428571;6.511805556;11.03854167
ca5832c6960267b71041f74bb39e8b12;Castilla y León;Segovia;40.9481;-4.1184;5;1;4;45.16111111;30.28402778
ca77545ca4d2dfd1431bf61334e2fa3c;Galicia;Lugo;43.0167;-7.55;12;6;4.833333333;12.00902778;25.47534722
ca7c6bd577e559472af1c699de9e764e;Andalucía;Granada;37.1781;-3.6008;1;6;4;3.174305556;12.36319444
caa9bc43a9fe8cf9c564ddd8a03cc4a6;Andalucía;Huelva;37.25;-6.95;1;13;3.75;6.640972222;17.49444444
cab85505710c7cb9b720bceb52b01cee;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;205;4.014563107;8.061458333;24.38402778
cac4c8e7b1ca6252d8f20b2fc1a2e4af;Andalucía;Jaén;37.7667;-3.7711;1;72;4.135135135;14.12291667;23.32986111
cac4e0bc1a3269fa2b6ea5e763f6115b;Castilla y León;León;42.6056;-5.57;5;2;3.666666667;11.33090278;22.44722222
cac63f48c38cd7d002a7e846dcd99a23;Andalucía;Cádiz;36.535;-6.2975;1;9;3.777777778;4.75625;19.67916667
cac876b37d3abcd6bd76caca30277996;Galicia;Pontevedra;42.4333;-8.6333;12;26;4.08;9.05;24.28819444
cad10cc982ab6a391570c211b995c17c;Andalucía;Huelva;37.25;-6.95;1;1;5;4.297916667;17.49791667
cad9969167c09b48ae6f1d123f7fa68d;Comunidad de Madrid;Alcalá de Henares;40.4818;-3.3643;8;2;4;3.388888889;13.54444444
cb0b3bcf14e0a709df412a99424a59d7;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;2;3.5;22.21979167;31.653125
cb162c8eef257253782d245c08d9097c;Andalucía;Córdoba;37.8845;-4.7796;1;1;4;10.64236111;18.14097222
cb32766839f443db85c82a43c4a6c19e;Andalucía;Córdoba;37.8845;-4.7796;1;2;5;19.47395833;27.83819444
cb3dd9ce66268c7a3ca7241ac70ab58c;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;50;3.96;12.06527778;25.41875
cb41bfbcbda0aea354a834ab222f9a59;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;12;3.833333333;21.01111111;23.51180556
cb4a705d00e100b9732d0ca34817d441;Castilla y León;Valladolid;41.6528;-4.7236;5;1;5;24.12638889;26.07847222
cb5df0dcb9e280b1780e9d589889f2c7;Andalucía;Cádiz;36.535;-6.2975;1;16;4.2;17.19375;34.34583333
cb5ff1b9715e99589f3e0c7a6afab9e3;Galicia;Lugo;43.0167;-7.55;12;4;1.75;6.074305556;14.90381944
cb6c9f5888a7a090c75beaf615925792;Castilla-La Mancha;Toledo;39.8567;-4.0244;6;10;3.6;9.612152778;21.09756944
cb810bd318f51b3dc3c753944d61a1fa;Cataluña;Gerona;41.9833;2.8167;7;1;4;12.29583333;38.37361111
cb8bcce248bb1fb274ba762d8b971456;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;67;4.014925373;11.17916667;23.12291667
cb9fb4ca75d7ba8437480e8dde64fe98;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;9;4.333333333;8.774305556;21.15555556
cbbd5ae8f53de5f5097cd8217b529e24;Andalucía;Málaga;36.7194;-4.42;1;2;5;20.76875;38.09930556
cbd996ad3c1b7dc71fd0e5f5df9087e2;Andalucía;Huelva;37.25;-6.95;1;164;4.204968944;9.995138889;22.31875
cbf09e831b0c11f6f23ffb51004db972;Andalucía;Huelva;37.25;-6.95;1;10;3.7;4.798611111;12.87881944
cc1f04647be106ba74e62b21f358af25;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;1;13.29583333;18.46666667
cc3d14116804f7209f3884f6367f1152;Galicia;Coruña;43.3713;-8.4188;12;26;4;11.85034722;29.82326389
cc419e0650a3c5ba77189a1882b7556a;Andalucía;Córdoba;37.8845;-4.7796;1;1703;4.101585437;9.309375;23.46423611
cc5a78bbad32776dc4e3af205218368c;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;31;3.935483871;7.863194444;25.11527778
cc63f0dd2acba93ffed4fe9f8e0321fa;Andalucía;Huelva;37.25;-6.95;1;55;3.854545455;7.935416667;19.14652778
cc80e2f693fa6e2408f47ccf62413fc1;Galicia;Coruña;43.3713;-8.4188;12;2;4.5;14.15243056;30.27777778
cca3071e3e9bb7d12640c9fbe2301306;Andalucía;Granada;37.1781;-3.6008;1;688;4.124444444;12.0375;27.24652778
ccada0ef508e698917a6eab263375905;Galicia;Lugo;43.0167;-7.55;12;3;4;10.03472222;32.29097222
ccb83a794700270fde70898fe9ff368b;Castilla y León;Burgos;42.35;-3.6822;5;12;4.083333333;12.93402778;25.23020833
ccbd753e6863fe7314dc6c0ca5a074e7;Castilla y León;León;42.6056;-5.57;5;1;5;11.86111111;30.12638889
ccc4bbb5f32a6ab2b7066a4130f114e3;Galicia;Coruña;43.3713;-8.4188;12;186;4.267379679;12.87847222;30.47708333
cce6ab8d1682639fe45ab70234f1665f;Andalucía;Huelva;37.25;-6.95;1;63;4.076923077;14.79791667;28.44791667
ccf8813e5a7d6c84d865cd38bfc2b130;Andalucía;Sevilla;37.39;-5.99;1;25;3.884615385;9.15;24.04791667
cd06602b43d8800bd0afad514919d35c;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;42;4.2;10.78298611;22.42326389
cd2169d9f31ff6fbb9ca3373b0c9e354;Cataluña;Lleida;41.6167;0.6222;7;1;4;15.16458333;31.50972222
cd233f8bfa30ebfd651f47ee7d054951;Andalucía;Málaga;36.7194;-4.42;1;1;5;9.336111111;28.52222222
cd3d09fbe6e3e9ff0c0ac0c300e93ae7;Andalucía;Córdoba;37.8845;-4.7796;1;12;4;9.66875;22.02673611
cd52a8efd71af3336b14b5039b951cc1;Andalucía;Almeria;36.8403;-2.4681;1;3;4;11.19895833;19.00590278
cd68562d3f44870c08922d380acae552;Andalucía;Granada;37.1781;-3.6008;1;125;4.104;13.34930556;23.08229167
cd6efc47efaabf134f8bdb654e10b4f1;Cataluña;Barcelona;41.3825;2.1769;7;30;4.066666667;6.571527778;22.309375
cd843d4cf8ef32827de0396605163ba3;Comunidad de Madrid;Móstoles;40.3166;-3.85;8;5;5;18.35347222;23.55833333
cda598c48d7c614bc1cad7d8ff6f0010;Andalucía;Granada;37.1781;-3.6008;1;16;3.625;7.664236111;21.34409722
ce20a2ec1514c25e16f2b5b39bc818f0;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;4;4.285714286;14.70416667;34.40104167
ce248b21cb2adc36282ede306b7660e5;Castilla y León;Valladolid;41.6528;-4.7236;5;65;3.838235294;12.88055556;24.01006944
ce27a3cc3c8cc1ea79d11e561e9bebb6;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;135;4.038167939;7.759027778;21.42847222
ce33c6211beaa8fef4cae8b52db39862;Andalucía;Granada;37.1781;-3.6008;1;1;5;18.73263889;29.33819444
ce3ad9de960102d0677a81f5d0bb7b2d;Cataluña;Barcelona;41.3825;2.1769;7;1;4;4.042361111;16.48611111
ce4755084bc097113867e6454f8f5e52;Andalucía;Granada;37.1781;-3.6008;1;1;5;6.389583333;16.52361111
ce616e1913288884e7742faac9d981db;Andalucía;Málaga;36.7194;-4.42;1;14;3.785714286;6.449305556;15.26180556
ce69a8021d18961dd2a40269b7c2c293;Galicia;Coruña;43.3713;-8.4188;12;18;4.111111111;8.314930556;20.18472222
ce7d1888639e6fb06b2749cbfdac1ff7;Comunidad de Madrid;Fuenlabrada;40.2833;-3.8;8;77;4.135802469;12.33402778;24.36319444
cea729054f157f5870bdd321a958d994;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;23;4.423076923;6.123611111;15.96388889
ceaec5548eefc6e23e6607c5435102e7;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;202;3.885;11.19236111;27.08541667
cecd97bc34ed8330bd4cd15713eda670;Castilla y León;Soria;41.7667;-2.4667;5;1;5;7.138194444;15.28541667
cee48807215b30a12ca2ca10ffb5f250;Andalucía;Córdoba;37.8845;-4.7796;1;38;4.105263158;21.05104167;36.11805556
cf1313c6e2c01c2f4b014f97db4bcd2b;Cataluña;Tarragona;41.1187;1.2453;7;5;4.2;7.224305556;15.12847222
cf2384dd2f1dddea3f838efed0945e65;Andalucía;Almeria;36.8403;-2.4681;1;16;3.9375;14.64236111;21.74895833
cf654707ed6a99f112c7ec3d6f314b8b;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;3;2.5;7.04375;10.62569444
cf8ab1616079e2793aa29d524df01bb1;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;9;4;26.80486111;35.08506944
cfa5ab0e4d3fc212fd0b3410e7081c62;Comunidad de Madrid;Alcobendas;40.5333;-3.6333;8;15;4.266666667;11.55034722;29.02465278
cfb1a033743668a192316f3c6d1d2671;Andalucía;Almeria;36.8403;-2.4681;1;137;4.067567568;10.61423611;22.29583333
cfd7ddab722b902f7ac5b5f3ba6d723d;Comunidad de Madrid;Fuenlabrada;40.2833;-3.8;8;12;4.25;5.213194444;15.72118056
cfe94489ddd337d1e29e12f2a7205d10;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;20;3.9;5.577777778;14.21840278
d03698c2efd04a549382afa6623e27fb;País Vasco;Bilbao;43.2569;-2.9236;15;18;3.736842105;12.68472222;27.54513889
d05ae8f7a5bd1d2a690a44cd079e4e27;Cataluña;Barcelona;41.3825;2.1769;7;76;3.922077922;9.254861111;21.43402778
d06d019f72a04e5497a0b64190af170c;Andalucía;Málaga;36.7194;-4.42;1;17;3.823529412;5.897222222;19.29166667
d0d70d21e2234dd7cd3cf63fe414148a;La Rioja;Calahorra;42.3;-1.9667;14;7;3.75;9.188194444;29.41319444
d101c6da914ae3d53f7bee42283f2fe2;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;13;3.923076923;10.58888889;22.60625
d12c926d74ceff0a90a21184466ce161;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;77;4.05;7.875;22.50902778
d13e50eaa47b4cbe9eb81465865d8cfc;Andalucía;Córdoba;37.8845;-4.7796;1;67;4.235294118;4.279861111;5.594444444
d149de2f383552baea37a7198c2296ce;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;3;5;4.402777778;8.399305556
d1582f4043306e6b91afa6a8a884f898;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;9;4.666666667;9.458333333;25.45694444
d17f467e4bf608a510c20d82f4ba3b6b;Comunidad Valenciana;Alicante;38.3453;-0.4831;10;12;4.333333333;9.754861111;18.56875
d180e07dc1e58c31c3f0cd599dc4d945;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;5;7.997222222;23.41111111
d197aa8fbc64087f61984deef05f6227;Andalucía;Huelva;37.25;-6.95;1;6;3.666666667;7.351736111;16.6875
d1a5cc844736958c11b8efab9a2b4c87;Galicia;Coruña;43.3713;-8.4188;12;1;4;30.29375;21.45555556
d1aa1ec0839dcab73a6161130eb1f94a;Galicia;Coruña;43.3713;-8.4188;12;1;5;35.02222222;32.56944444
d1b65fc7debc3361ea86b5f14c68d2e2;Andalucía;Jaén;37.7667;-3.7711;1;40;3.585365854;7.165972222;22.08888889
d1b9d4be4b6f9ebd85f8acd6745ba612;Comunidad de Madrid;Alcorcón;40.35;-3.8333;8;10;4.2;11.07534722;25.453125
d1c281d3ae149232351cd8c8cc885f0d;Andalucía;Granada;37.1781;-3.6008;1;203;4.175675676;10.98333333;22.34930556
d1c7fa84e48cfa21a0e595167c1c500e;Comunidad Valenciana;Valencia;39.47;-0.3764;10;11;4;10.79166667;30.13611111
d1ef48b38baca7e831711c4a0aeb398f;Galicia;Coruña;43.3713;-8.4188;12;29;4.366666667;8.579166667;23.61666667
d20b021d3efdf267a402c402a48ea64b;Andalucía;Granada;37.1781;-3.6008;1;82;3.977777778;14.65347222;21.35972222
d23019c84ffae2d5ef2270367b8605fc;Galicia;Ourense;42.3364;-7.8633;12;39;4.414634146;9.346527778;24.52083333
d2374cbcbb3ca4ab1086534108cc3ab7;Andalucía;Granada;37.1781;-3.6008;1;507;4.060773481;13.36041667;28.11805556
d2572f31e9023e9850ef986a636ff9bf;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;1;10.13055556;30.48055556
d25aa0aaacb370e912f8cf6efeba38b3;Castilla y León;Burgos;42.35;-3.6822;5;16;4.6875;7.309027778;27.33680556
d263fa444c1504a75cbca5cc465f592a;Andalucía;Jaén;37.7667;-3.7711;1;1;5;9.542361111;22.59305556
d26aa40b90272d4843d63be7c1462c8d;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;2;2;4.590277778;15.81319444
d297f1055de2956aedfd3b04113dce3e;Andalucía;Córdoba;37.8845;-4.7796;1;1;4;3.80625;7.083333333
d29ba1220fb8634fa3a107e54497b8a4;Andalucía;Cádiz;36.535;-6.2975;1;9;4.444444444;5.850694444;16.52152778
d2df77822373f19934e87694d8640767;Galicia;Pontevedra;42.4333;-8.6333;12;2;1;22.15451389;37.86979167
d2e753bb80b7d4faa77483ed00edc8ca;País Vasco;San Sebastián;40.5469;-3.6258;15;13;3.875;11.37430556;27.14791667
d2f3e277560ed4c6361284429b00f037;Andalucía;Cádiz;36.535;-6.2975;1;6;3.285714286;9.443402778;23.86701389
d32e3909cfb714fb2a6cb092c85b9c5f;Andalucía;Cádiz;36.535;-6.2975;1;10;4.4;22.94965278;31.22777778
d354c38a7182125a748cb10474fe963b;Cataluña;Gerona;41.9833;2.8167;7;18;4;11.14652778;25.01458333
d3674f271c91f824f82d24d92011f669;Región de Murcia;Murcia;37.9861;-1.1303;17;20;4;10.93680556;23.24409722
d36b07fd3c5088e477a72d1fccfe29d4;Andalucía;Cádiz;36.535;-6.2975;1;1;3;13.23541667;23.52777778
d379f449f2a3b271bc01c0782020f705;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;28;4.185185185;11.30208333;26.26666667
d3891911c2feae53c52fea2bd14054e5;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;2;3;4.062847222;18.80694444
d3dcf0604eabf0224fbd5948b5e02f69;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;9;4.444444444;17.38263889;19.50069444
d3e7d37c0df9aef383f3f2a15b0dddfb;Galicia;Ourense;42.3364;-7.8633;12;1;5;13.07708333;36.50694444
d3f39f05462b79a4562d35893a28f159;Andalucía;Sevilla;37.39;-5.99;1;33;4.628571429;8.240972222;23.38333333
d4828feed4cda2cd9d6b37899a95a71e;Baleares;Calviá - Mallorca;39.5655;2.5072;3;1;5;13.50694444;35.97708333
d4910f1cdcfdabd48d6b316e395d4a23;Andalucía;Córdoba;37.8845;-4.7796;1;11;3.909090909;5.322916667;12.3
d4a5e99e0dd915df64ba55a7fbd583fd;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;2;2.5;12.58541667;22.78576389
d4d99b60c4c94cd35acd502cec65dc8d;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;3;19.08194444;53.49097222
d4e12e7884759a14fa0f5f896c791cae;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;29;4.3;6.093055556;17.6
d4e4b5192cba4e0e66eb12a9d347239d;Galicia;Pontevedra;42.4333;-8.6333;12;12;4.25;12.44652778;26.37222222
d4f117125b59ce73c3302f88ee40c458;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;17;4;7.3875;19.15069444
d4f91e8be86b38da2ee35bc489645a9d;Andalucía;Jaén;37.7667;-3.7711;1;1;4;17.22777778;52.59027778
d4ffeb15b67e81ff9af2b4252d99fb7e;Andalucía;Cádiz;36.535;-6.2975;1;11;4.2;10.08402778;21.54513889
d50d79cb34e38265a8649c383dcffd48;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;69;3.941176471;9.851388889;24.05833333
d51e0a403fe2e689ece6c73359d96e12;Andalucía;Huelva;37.25;-6.95;1;19;4.263157895;13.34652778;28.040625
d52cbce9845184537284a23c3bc3da0e;Castilla y León;Palencia;42.0167;-4.5333;5;2;3.333333333;10.56597222;31.2625
d558ebe531605a1285ab2b1bc3256dfb;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;3;2.666666667;10.12847222;23.21111111
d566c37fa119d5e66c4e9052e83ee4ea;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;64;4.26984127;4.998958333;13.44965278
d57e18d5f73c7ccb7f7339b61166898d;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;60;4.1;7.932291667;20.93541667
d58d521f3789def2e7a22715e0badd93;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;2;4.5;4.854166667;13.03020833
d594982fd877af63ace38ea1fca27c76;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;7;3.714285714;8.119444444;22.11111111
d598f929fc44e1e38678e7f47250ec04;Aragón;Zaragoza;41.6483;-0.883;2;1;3;11.23541667;33.55347222
d5b9a084373da994a6e37f732169a853;Andalucía;Córdoba;37.8845;-4.7796;1;6;4.166666667;19.80381944;22.38125
d5ba419e26d246a0719437cf37d9b46d;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;34;4.176470588;7.10625;18.24583333
d5c530f4884a75ae0dba9c148718d278;Comunidad de Madrid;Torrejón de Ardoz;40.4614;-3.4978;8;5;3.4;8.620486111;18.83055556
d624126b9206f595fb3fbb6ba03b28a8;Galicia;Coruña;43.3713;-8.4188;12;23;4.136363636;7.828472222;25.31388889
d63c73efd41eb002280e7ec831424edb;Andalucía;Almeria;36.8403;-2.4681;1;2;5;6.289930556;25.95590278
d63f306de130e0391d38a792541723b8;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;4;3.358333333;6.577083333
d650b663c3b5f6fb392b6326366efa9a;Andalucía;Málaga;36.7194;-4.42;1;59;4.271186441;7.251041667;18.61284722
d66c11a9572221d92fbb8c4897db5f9b;Cataluña;Barcelona;41.3825;2.1769;7;16;4.5;6.853125;18.27743056
d66c305afaec317ebee552073a674429;Comunidad de Madrid;Leganés;40.3281;-3.7644;8;41;4.5;7.658680556;26.78402778
d673a59aac7a70d8b01e6902bf090a11;Andalucía;Granada;37.1781;-3.6008;1;76;3.890243902;11.17777778;24.43263889
d6ab728cf30867cf3f1a2e216ae2f9b7;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;12;3.642857143;7.120138889;16.509375
d6b1ce66b035a475f00c017792ff9769;Andalucía;Huelva;37.25;-6.95;1;90;4.119565217;8.456944444;23.33055556
d6b664fa0667064c6d76394e7848d790;Andalucía;Granada;37.1781;-3.6008;1;6;4.833333333;15.19965278;30.67465278
d6cd01c59123df02fc226eadbadb5f89;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;2;4.5;18.50277778;28.03680556
d71d863e5ef30d94e440c11be17dcd8f;Andalucía;Jaén;37.7667;-3.7711;1;28;4.32;16.13923611;30.30833333
d73cbd89533ce8b041a9190241453ac8;Comunidad de Madrid;Getafe;40.3047;-3.7311;8;4;5;12.14097222;25.47847222
d7485b33791774c36108f8c69602d48d;Galicia;Coruña;43.3713;-8.4188;12;9;3.666666667;6.184027778;20.48263889
d7827b2af99326a03b0ed9c7a24db0d3;Andalucía;Huelva;37.25;-6.95;1;1;1;13.84861111;26.19583333
d79e8478eed9999493990b44955fb22e;Cataluña;Lleida;41.6167;0.6222;7;5;3.25;4.959027778;21.60972222
d7ab82074b5f1dfba46db123df101bff;Andalucía;Cádiz;36.535;-6.2975;1;2;4;5.940625;27.73680556
d7b2377bae6ace1b11fc69a11900ac36;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;4;3.5;9.46875;19.62291667
d7d517afce974cd491b8d52bb5b5b1fc;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;1;13.54444444;35.9
d7f1cfc638473be93baedbfd02208016;Cataluña;Lleida;41.6167;0.6222;7;1;1;12.67569444;21.95833333
d85efbc8eff2b7adf524e2820569adc8;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;5;2.946527778;11.04930556
d8b8f2cf9ff6ba0389072541cb42498c;Aragón;Zaragoza;41.6483;-0.883;2;1;5;12.15972222;28.54930556
d8bf0fc082fd4a77fc2e5679b6c00133;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;4;7.093055556;11.38194444
d8c7ba53e7e38711eaef8c2849d6d2e1;Galicia;Pontevedra;42.4333;-8.6333;12;22;4.260869565;7.565625;28.23854167
d8cf3b6a2151949f930d0252b180ec42;Galicia;Pontevedra;42.4333;-8.6333;12;6;3.714285714;7.150347222;21.71527778
d8d9567d0bfb0bc7eb845a205ba42657;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;3;4.8;13.41493056;15.72256944
d8dd176509baa37f359644d082bf7f7b;Andalucía;Almeria;36.8403;-2.4681;1;2;5;30.35868056;19.4875
d90fe2229fee1a5da999ccd0c06c1667;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;3;4.666666667;8.95;22.45625
d91fb3b7d041e83b64a00a3edfb37e4f;Andalucía;Cádiz;36.535;-6.2975;1;535;4.131428571;9.303472222;22.18159722
d921b68bf747894be13a97ae52b0f386;Comunidad de Madrid;Leganés;40.3281;-3.7644;8;76;4.109589041;8.913541667;22.41493056
d93844a9c55ba7ce353388bcf849ea56;Galicia;Coruña;43.3713;-8.4188;12;12;4.642857143;14.46666667;23.86458333
d93919c944be9cff128f6c9cb899eacb;Andalucía;Córdoba;37.8845;-4.7796;1;33;4.212121212;18.65763889;30.36805556
d93b8458c6fe139d85cfa5eadbf55bd2;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;4;5.977083333;24.18402778
d9442042130b7fe579d1295f9f4a248f;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;19;4.736842105;10.04791667;21.08402778
d94a40fd42351c259927028d163af842;Comunidad de Madrid;Fuenlabrada;40.2833;-3.8;8;97;4.112244898;12.10833333;25.42986111
d94ba08b99bedd6a5f6c875ecc4a6fac;Galicia;Coruña;43.3713;-8.4188;12;9;4.555555556;12.46388889;22.74618056
d97df38225e5abadaff1e72cb72b823c;Andalucía;Almeria;36.8403;-2.4681;1;29;3.928571429;9.001388889;18.16388889
d98eec89afa3380e14463da2aabaea72;Comunidad Valenciana;Valencia;39.47;-0.3764;10;167;3.904761905;7.313888889;26.00763889
d9a84e1403de8da0c3aa531d6d108ba6;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;54;4.192982456;4.109027778;15.62777778
d9b00a97818674c7f8d8b1ef0e689679;Galicia;Coruña;43.3713;-8.4188;12;1;4;2.202777778;6.356944444
d9bd94811c3338dceb4181f3dbc0c73e;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;54;4.240740741;5.929166667;12.43368056
d9c349beabc06aa6ff1c6d68b5e9e22e;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;1;1;21.025;31.29722222
d9cb0052a666de5308b32f32ad5f1b1c;Andalucía;Granada;37.1781;-3.6008;1;2;4.5;13.51875;24.36041667
d9cd369bffa979d1634f8e1318bf2f1b;Andalucía;Cádiz;36.535;-6.2975;1;3;3.666666667;11.43958333;33.54027778
d9d43faf741ceaa8da52fdbb81d9e0e3;Andalucía;Granada;37.1781;-3.6008;1;6;4.375;8.588541667;18.565625
d9e7e7778b32987280a6f2cb9a39c57d;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;11;4;19.66527778;25.3875
d9e8c084b68fe958861d8f2c21202e6b;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;9;3.888888889;8.502083333;17.82986111
da03c298e3999e9d828591fc2179d109;Comunidad de Madrid;Madrid;40.4167;-3.7167;8;4;4.75;10.50347222;16.27118056
da20530872245d6cd9d2f5725613c430;Comunidad Valenciana;Alicante;38.3453;-0.4831;10;2;4.5;10.27013889;23.51631944
