seller_id,seller_autonomous_community,seller_city,lat_seller,long_sell,id_ac,count_sold,revenues,review_avg
ce27a3cc3c8cc1ea79d11e561e9bebb6,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,135,10682.65,4.2
ce33c6211beaa8fef4cae8b52db39862,Andalucía,Granada,37.1781,-3.6008,1,1,49,3.9375
ce3ad9de960102d0677a81f5d0bb7b2d,Cataluña,Barcelona,41.3825,2.1769,7,1,158,5
ce4755084bc097113867e6454f8f5e52,Andalucía,Granada,37.1781,-3.6008,1,1,18.9,2.5
ce616e1913288884e7742faac9d981db,Andalucía,Málaga,36.7194,-4.42,1,14,365.1,5
ce69a8021d18961dd2a40269b7c2c293,Galicia,Coruña,43.3713,-8.4188,12,18,4818,4
ce7d1888639e6fb06b2749cbfdac1ff7,Comunidad de Madrid,Fuenlabrada,40.2833,-3.8,8,77,11793.89,4.266667
cea729054f157f5870bdd321a958d994,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,23,2482.1,4.067568
ceaec5548eefc6e23e6607c5435102e7,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,202,52917.18,4.25
ceb7b4fb9401cd378de7886317ad1b47,Cataluña,Gerona,41.9833,2.8167,7,1,399.9,3.9
cecd97bc34ed8330bd4cd15713eda670,Castilla y León,Soria,41.7667,-2.4667,5,1,57.99,3.736842
cee48807215b30a12ca2ca10ffb5f250,Andalucía,Córdoba,37.8845,-4.7796,1,38,7212.23,3.922078
cf1313c6e2c01c2f4b014f97db4bcd2b,Cataluña,Tarragona,41.1187,1.2453,7,5,315.7,3.823529
cf2384dd2f1dddea3f838efed0945e65,Andalucía,Almeria,36.8403,-2.4681,1,16,2101.5,3.75
cf281cf8b7affbdfe751b29cc85580e1,Baleares,Palma de Mallorca - Mallorca,39.5667,2.65,3,1,64.9,3.923077
cf654707ed6a99f112c7ec3d6f314b8b,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,756,4.05
cf6f6bc4df3999b9c6440f124fb2f687,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,3.5,4.235294
cf8ab1616079e2793aa29d524df01bb1,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,9,14391,5
cfa5ab0e4d3fc212fd0b3410e7081c62,Comunidad de Madrid,Alcobendas,40.5333,-3.6333,8,15,6180.8,4.666667
cfb1a033743668a192316f3c6d1d2671,Andalucía,Almeria,36.8403,-2.4681,1,137,12803.64,4.333333
cfd7ddab722b902f7ac5b5f3ba6d723d,Comunidad de Madrid,Fuenlabrada,40.2833,-3.8,8,12,3385.03,5
cfe94489ddd337d1e29e12f2a7205d10,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,20,2376,3.666667
d03698c2efd04a549382afa6623e27fb,País Vasco,Bilbao,43.2569,-2.9236,15,18,8865.47,5
d05ae8f7a5bd1d2a690a44cd079e4e27,Cataluña,Barcelona,41.3825,2.1769,7,76,13436,4
d06d019f72a04e5497a0b64190af170c,Andalucía,Málaga,36.7194,-4.42,1,17,2415.93,5
d0d70d21e2234dd7cd3cf63fe414148a,La Rioja,Calahorra,42.3,-1.9667,14,7,598.4,3.585366
d101c6da914ae3d53f7bee42283f2fe2,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,13,1297.4,4.2
d12c926d74ceff0a90a21184466ce161,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,77,3944.18,4.175676
d13e50eaa47b4cbe9eb81465865d8cfc,Andalucía,Córdoba,37.8845,-4.7796,1,67,7155.05,4
d149de2f383552baea37a7198c2296ce,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,320.7,5
d1582f4043306e6b91afa6a8a884f898,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,9,990,4.366667
d17f467e4bf608a510c20d82f4ba3b6b,Comunidad Valenciana,Alicante,38.3453,-0.4831,10,12,3021.66,3.977778
d180e07dc1e58c31c3f0cd599dc4d945,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,58.8,4.414634
d197aa8fbc64087f61984deef05f6227,Andalucía,Huelva,37.25,-6.95,1,6,519.09,4.060773
d1a1b40ec554c593a1a99366746289dd,Galicia,Pontevedra,42.4333,-8.6333,12,1,49.7,1
d1a5cc844736958c11b8efab9a2b4c87,Galicia,Coruña,43.3713,-8.4188,12,1,237.6,4.6875
d1aa1ec0839dcab73a6161130eb1f94a,Galicia,Coruña,43.3713,-8.4188,12,1,119.9,5
d1b65fc7debc3361ea86b5f14c68d2e2,Andalucía,Jaén,37.7667,-3.7711,1,40,11703.07,2
d1b9d4be4b6f9ebd85f8acd6745ba612,Comunidad de Madrid,Alcorcón,40.35,-3.8333,8,10,1154.35,4
d1c281d3ae149232351cd8c8cc885f0d,Andalucía,Granada,37.1781,-3.6008,1,203,26942.6,4.444444
d1c7fa84e48cfa21a0e595167c1c500e,Comunidad Valenciana,Valencia,39.47,-0.3764,10,11,1156.03,1
d1e2fe627180431ffda076abb303c56f,Cataluña,Barcelona,41.3825,2.1769,7,1,289,3.875
d1ef48b38baca7e831711c4a0aeb398f,Galicia,Coruña,43.3713,-8.4188,12,29,1469.12,3.285714
d20b021d3efdf267a402c402a48ea64b,Andalucía,Granada,37.1781,-3.6008,1,82,4140.17,4.4
d23019c84ffae2d5ef2270367b8605fc,Galicia,Ourense,42.3364,-7.8633,12,39,29205.1,4
d2374cbcbb3ca4ab1086534108cc3ab7,Andalucía,Granada,37.1781,-3.6008,1,507,21223.92,4
d2572f31e9023e9850ef986a636ff9bf,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,279,3
d25aa0aaacb370e912f8cf6efeba38b3,Castilla y León,Burgos,42.35,-3.6822,5,16,2658.45,4.185185
d263fa444c1504a75cbca5cc465f592a,Andalucía,Jaén,37.7667,-3.7711,1,1,399,3
d26aa40b90272d4843d63be7c1462c8d,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,152.9,4.444444
d297f1055de2956aedfd3b04113dce3e,Andalucía,Córdoba,37.8845,-4.7796,1,1,54.3,5
d29ba1220fb8634fa3a107e54497b8a4,Andalucía,Cádiz,36.535,-6.2975,1,9,724.94,4.628571
d2df77822373f19934e87694d8640767,Galicia,Pontevedra,42.4333,-8.6333,12,2,155.9,5
d2e753bb80b7d4faa77483ed00edc8ca,País Vasco,San Sebastián,40.5469,-3.6258,15,13,1320.7,3.909091
d2f3e277560ed4c6361284429b00f037,Andalucía,Cádiz,36.535,-6.2975,1,6,320.55,2.5
d32e3909cfb714fb2a6cb092c85b9c5f,Andalucía,Cádiz,36.535,-6.2975,1,10,2827.9,3
d354c38a7182125a748cb10474fe963b,Cataluña,Gerona,41.9833,2.8167,7,18,1610.33,4.3
d3674f271c91f824f82d24d92011f669,Región de Murcia,Murcia,37.9861,-1.1303,17,20,1718.3,4.25
d36b07fd3c5088e477a72d1fccfe29d4,Andalucía,Cádiz,36.535,-6.2975,1,1,328.9,4
d379f449f2a3b271bc01c0782020f705,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,28,4423.06,4
d3891911c2feae53c52fea2bd14054e5,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,141,4.2
d3dcf0604eabf0224fbd5948b5e02f69,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,9,2902.3,3.941176
d3e7d37c0df9aef383f3f2a15b0dddfb,Galicia,Ourense,42.3364,-7.8633,12,1,161,4.263158
d3f39f05462b79a4562d35893a28f159,Andalucía,Sevilla,37.39,-5.99,1,33,2411.3,3.333333
d4828feed4cda2cd9d6b37899a95a71e,Baleares,Calviá - Mallorca,39.5655,2.5072,3,1,39.9,2.666667
d4910f1cdcfdabd48d6b316e395d4a23,Andalucía,Córdoba,37.8845,-4.7796,1,11,1146.88,4.269841
d4a5e99e0dd915df64ba55a7fbd583fd,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,65.15,4.1
d4d99b60c4c94cd35acd502cec65dc8d,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,72.9,4.5
d4e12e7884759a14fa0f5f896c791cae,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,29,1400,3.714286
d4e4b5192cba4e0e66eb12a9d347239d,Galicia,Pontevedra,42.4333,-8.6333,12,12,441.8,3
d4f117125b59ce73c3302f88ee40c458,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,17,783.29,4.166667
d4f91e8be86b38da2ee35bc489645a9d,Andalucía,Jaén,37.7667,-3.7711,1,1,49.99,4.176471
d4ffeb15b67e81ff9af2b4252d99fb7e,Andalucía,Cádiz,36.535,-6.2975,1,11,1400.4,3.4
d50d79cb34e38265a8649c383dcffd48,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,69,13012.42,4.136364
d51e0a403fe2e689ece6c73359d96e12,Andalucía,Huelva,37.25,-6.95,1,19,7790,5
d52cbce9845184537284a23c3bc3da0e,Castilla y León,Palencia,42.0167,-4.5333,5,2,75,4
d558ebe531605a1285ab2b1bc3256dfb,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,709,4.271186
d566c37fa119d5e66c4e9052e83ee4ea,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,64,5145.7,5
d57e18d5f73c7ccb7f7339b61166898d,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,60,3187.7,4.5
d58d521f3789def2e7a22715e0badd93,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,65.98,4.5
d594982fd877af63ace38ea1fca27c76,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,7,217.04,3.890244
d598f929fc44e1e38678e7f47250ec04,Aragón,Zaragoza,41.6483,-0.883,2,1,69.9,3.642857
d5b9a084373da994a6e37f732169a853,Andalucía,Córdoba,37.8845,-4.7796,1,6,1769,4.119565
d5ba419e26d246a0719437cf37d9b46d,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,34,4061.4,4.833333
d5c530f4884a75ae0dba9c148718d278,Comunidad de Madrid,Torrejón de Ardoz,40.4614,-3.4978,8,5,280.88,4.5
d624126b9206f595fb3fbb6ba03b28a8,Galicia,Coruña,43.3713,-8.4188,12,23,7198.8,4.32
d63c73efd41eb002280e7ec831424edb,Andalucía,Almeria,36.8403,-2.4681,1,2,5598,5
d63f306de130e0391d38a792541723b8,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,49,3.666667
d650b663c3b5f6fb392b6326366efa9a,Andalucía,Málaga,36.7194,-4.42,1,59,19242.9,1
d65f31d2413268e671989503f6cf9993,Andalucía,Córdoba,37.8845,-4.7796,1,2,488.8,3.25
d66c11a9572221d92fbb8c4897db5f9b,Cataluña,Barcelona,41.3825,2.1769,7,16,776.56,4
d66c305afaec317ebee552073a674429,Comunidad de Madrid,Leganés,40.3281,-3.7644,8,41,4886.46,3.5
d673a59aac7a70d8b01e6902bf090a11,Andalucía,Granada,37.1781,-3.6008,1,76,3908.94,1
d6ab728cf30867cf3f1a2e216ae2f9b7,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,12,2002,1
d6b1ce66b035a475f00c017792ff9769,Andalucía,Huelva,37.25,-6.95,1,90,12277.4,5
d6b664fa0667064c6d76394e7848d790,Andalucía,Granada,37.1781,-3.6008,1,6,6080,5
d6cd01c59123df02fc226eadbadb5f89,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,244.9,4
d71d863e5ef30d94e440c11be17dcd8f,Andalucía,Jaén,37.7667,-3.7711,1,28,11900.9,4.26087
d73cbd89533ce8b041a9190241453ac8,Comunidad de Madrid,Getafe,40.3047,-3.7311,8,4,368.6,3.714286
d7485b33791774c36108f8c69602d48d,Galicia,Coruña,43.3713,-8.4188,12,9,399.82,4.8
d7827b2af99326a03b0ed9c7a24db0d3,Andalucía,Huelva,37.25,-6.95,1,1,1455,5
d79e8478eed9999493990b44955fb22e,Cataluña,Lleida,41.6167,0.6222,7,5,721.89,4.666667
d7ab82074b5f1dfba46db123df101bff,Andalucía,Cádiz,36.535,-6.2975,1,2,38.67,4.131429
d7b2377bae6ace1b11fc69a11900ac36,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,4,329.6,4.109589
d7d517afce974cd491b8d52bb5b5b1fc,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,89.99,4.642857
d7f1cfc638473be93baedbfd02208016,Cataluña,Lleida,41.6167,0.6222,7,1,30,4.212121
d85efbc8eff2b7adf524e2820569adc8,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,55,4
d8b8f2cf9ff6ba0389072541cb42498c,Aragón,Zaragoza,41.6483,-0.883,2,1,149,4.736842
d8bf0fc082fd4a77fc2e5679b6c00133,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,139.9,4.112245
d8c7ba53e7e38711eaef8c2849d6d2e1,Galicia,Pontevedra,42.4333,-8.6333,12,22,1190.87,4.555556
d8cf3b6a2151949f930d0252b180ec42,Galicia,Pontevedra,42.4333,-8.6333,12,6,623.7,3.928571
d8d9567d0bfb0bc7eb845a205ba42657,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,74.6,3.904762
d8dd176509baa37f359644d082bf7f7b,Andalucía,Almeria,36.8403,-2.4681,1,2,198,4.192982
d90fe2229fee1a5da999ccd0c06c1667,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,450,4
d91fb3b7d041e83b64a00a3edfb37e4f,Andalucía,Cádiz,36.535,-6.2975,1,535,40889.74,4.240741
d921b68bf747894be13a97ae52b0f386,Comunidad de Madrid,Leganés,40.3281,-3.7644,8,76,15645.8,1
d93844a9c55ba7ce353388bcf849ea56,Galicia,Coruña,43.3713,-8.4188,12,12,2708.5,4.5
d93919c944be9cff128f6c9cb899eacb,Andalucía,Córdoba,37.8845,-4.7796,1,33,2666.7,3.666667
d93b8458c6fe139d85cfa5eadbf55bd2,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,19.9,4.375
d9442042130b7fe579d1295f9f4a248f,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,19,772.16,4
d94a40fd42351c259927028d163af842,Comunidad de Madrid,Fuenlabrada,40.2833,-3.8,8,97,13823.8,3.888889
d94ba08b99bedd6a5f6c875ecc4a6fac,Galicia,Coruña,43.3713,-8.4188,12,9,599,4.75
d97df38225e5abadaff1e72cb72b823c,Andalucía,Almeria,36.8403,-2.4681,1,29,1846,4.5
d98eec89afa3380e14463da2aabaea72,Comunidad Valenciana,Valencia,39.47,-0.3764,10,167,6968.53,3
d9a84e1403de8da0c3aa531d6d108ba6,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,54,1425.2,5
d9b00a97818674c7f8d8b1ef0e689679,Galicia,Coruña,43.3713,-8.4188,12,1,69.9,4
d9bd94811c3338dceb4181f3dbc0c73e,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,54,6911.02,3.692308
d9c349beabc06aa6ff1c6d68b5e9e22e,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,168.1,3.75
d9cb0052a666de5308b32f32ad5f1b1c,Andalucía,Granada,37.1781,-3.6008,1,2,231.9,4.069945
d9cd369bffa979d1634f8e1318bf2f1b,Andalucía,Cádiz,36.535,-6.2975,1,3,678,3.75
d9d43faf741ceaa8da52fdbb81d9e0e3,Andalucía,Granada,37.1781,-3.6008,1,6,210,2
d9e7e7778b32987280a6f2cb9a39c57d,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,11,722.5,4.102564
d9e8c084b68fe958861d8f2c21202e6b,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,9,3050,4
da03c298e3999e9d828591fc2179d109,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,4,787.7,3
da20530872245d6cd9d2f5725613c430,Comunidad Valenciana,Alicante,38.3453,-0.4831,10,2,314.96,4.06383
da2782c804606d2a5d8e1760dbb3e7ec,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,89,3.791045
da3fede3469bf49b7293ce3fc45b294d,Andalucía,Jaén,37.7667,-3.7711,1,1,44.9,3.944444
da4d149c0ddbac90557103ac0a0ec356,Andalucía,Huelva,37.25,-6.95,1,1,730,5
da6a60cc8cc724fe51be021ff8be779c,Cataluña,Tarragona,41.1187,1.2453,7,12,728.79,5
da7039f29f90ce5b4846ffc0fcc93beb,Andalucía,Córdoba,37.8845,-4.7796,1,17,1259.1,4.035714
da8622b14eb17ae2831f4ac5b9dab84a,Andalucía,Almeria,36.8403,-2.4681,1,1298,160236.6,5
dace965ca58120f92f8d742a9fa1864b,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,8,1442,4.150485
dadc51ef321949ec9a3ab25cd902e23d,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,85,5
daeb5653dd96c1b11860f72209795012,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,40,2305.9,4.105882
daf565f087a52def0fd5c5825b3661bc,Castilla y León,León,42.6056,-5.57,5,8,813.9,4.5625
db1f0f7c7e5e87f40b62226f020bb297,Galicia,Ourense,42.3364,-7.8633,12,3,59.01,3.666667
db2956745b3a8e9f3785c99f34b5d25e,Andalucía,Córdoba,37.8845,-4.7796,1,46,8599,4
db4350fd57ae30082dec7acbaacc17f9,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,133,3331.31,4.035714
db46ca7bce82b11f7e247539271fc390,Cataluña,Barcelona,41.3825,2.1769,7,16,933.97,4.025532
db6a4d4b5f1f5f98820ce6ce2619e2de,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,135.99,5
db7ed69a53aa9fb1c01930ba54a88bbe,Andalucía,Granada,37.1781,-3.6008,1,1,109,4.75
dbb9b48c841a0e39e21f98e1a6b2ec3e,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,107,7186.85,3.833333
dbbcfe2c8d026742134ac3e28ccde274,Galicia,Coruña,43.3713,-8.4188,12,4,308.59,4.282609
dbc22125167c298ef99da25668e1011f,Comunidad de Madrid,Fuenlabrada,40.2833,-3.8,8,399,33776.78,3
dbc51f5e45d654ecc16cb68e6817ecea,Andalucía,Málaga,36.7194,-4.42,1,1,199.99,3.5
dbd66278cbfe1aa1000f90a217ca4695,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,84,4928.9,5
dbdd0ec73a4817971d962698f2fea022,Baleares,Palma de Mallorca - Mallorca,39.5667,2.65,3,16,6384,4.047619
dbec9a0a7efeff029d4d9dce7dc4cc95,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,1170,4
dc120d932ddf9d4dfb6fd68beefda622,Galicia,Ourense,42.3364,-7.8633,12,1,130,3.5
dc317f341ab0e22f39acbd9dbf9b4a1f,Comunidad Valenciana,Castellón,42.1611,-1.7603,10,55,18988.4,4.05
dc4a0fc896dc34b0d5bfec8438291c80,Andalucía,Granada,37.1781,-3.6008,1,224,24180.77,1
dc50afafdfa325eadc890c7fa42a8f4e,Galicia,Lugo,43.0167,-7.55,12,4,424.2,4.028571
dc64d75cc406bb0697be983831430e60,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,4,813,4.5
dc7192adf8ba09569261f4a8d576afe0,Andalucía,Cádiz,36.535,-6.2975,1,6,917,4.090164
dc8798cbf453b7e0f98745e396cc5616,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,41,2056.3,5
dcb7367a92f5ffb89f1e2152ed260285,Andalucía,Sevilla,37.39,-5.99,1,1,79.9,5
dcf3755cefcdc158ad0b7bdde51e871b,Comunidad Valenciana,Valencia,39.47,-0.3764,10,3,269.7,5
dd264199fc8b687ad029de7de6d760e6,Galicia,Pontevedra,42.4333,-8.6333,12,1,87.9,5
dd2bdf855a9172734fbc3744021ae9b9,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,108,10816.7,3.8
dd39ad39b5d3df33037e141c72497ba6,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,135.8,4
dd4d95ba2d15c071e6c695e2ef6ce169,Castilla-La Mancha,Toledo,39.8567,-4.0244,6,4,1748,4.666667
dd533b429f380718b70ad9922c294bae,Andalucía,Cádiz,36.535,-6.2975,1,39,2819.77,3.846154
dd5450b022b2d00a2145a66331e1aef6,Castilla y León,Salamanca,40.9667,-5.6639,5,1,59,4.034286
dd55f1bb788714a40e7954c3be6df745,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,35,7041.76,3.571429
dd58ee93286b0821565574c570e9e1dc,Galicia,Coruña,43.3713,-8.4188,12,2,2948,4.111111
dd7ddc04e1b6c2c614352b383efe2d36,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,119,9178.51,3.454545
dd88d13bea9e4c2bf47daf224f8141e5,Comunidad Valenciana,Valencia,39.47,-0.3764,10,1,458,5
dd8a29ce82d5c705ba932d81494600a5,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,205.75,4.8
dd9661d3cda1e6feb237f0c4d8b26f2e,Castilla y León,Burgos,42.35,-3.6822,5,1,174,4.5
dda37071807e404c5bb2a1590c66326f,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,199.99,4.340909
ddd51ae8cda92f3995a51fc0f0f3eec7,Cataluña,Barcelona,41.3825,2.1769,7,8,842.7,4.666667
dde698c6d0bd24834c586e5111c2bba7,Cataluña,Gerona,41.9833,2.8167,7,1,155.9,5
de09d00cfc265b8804c7df34075a68fa,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,784,4.392857
de0c78824586e9a5f5f04fd84e25df39,Andalucía,Sevilla,37.39,-5.99,1,13,2489.3,3.73913
de23c3b98a88888289c6f5cc1209054a,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,161,26399.67,4
de66a66f2dd06bb9ec37aa96987466a3,Cataluña,Barcelona,41.3825,2.1769,7,7,399.21,4.6
de722cd6dad950a92b7d4f82673f8833,Islas Canarias,Las Palmas de Gran Canaria,28.1272,-15.4314,13,339,55426.1,4.0875
de9727ca376d1be6ec121b110aa7954c,Galicia,Lugo,43.0167,-7.55,12,10,1058.7,4.166667
deaadd805612bf94faaa9fa702516e11,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,50,4.242424
debe6615cd90cc0c2eac2b8988e1f628,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,5,278.5,4
dedcab67899479e4ea5dcc4eba47f587,Castilla y León,Valladolid,41.6528,-4.7236,5,2,84,3
dee656f0f566ed1aa85bd137c943f08f,Andalucía,Jaén,37.7667,-3.7711,1,91,6271.98,5
df0f42bc4c2142eacf0eaf2cffd0cfbb,Castilla y León,Palencia,42.0167,-4.5333,5,13,1654,5
df47da4ae86fa4db890d05aaf24e21d8,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,5,310.5,4.388889
df560393f3a51e74553ab94004ba5c87,Galicia,Pontevedra,42.4333,-8.6333,12,28,3661.18,4.137931
df56d7b40d437f88407c5f78b63bc328,Galicia,Pontevedra,42.4333,-8.6333,12,22,2791.28,4.392857
df683dfda87bf71ac3fc63063fba369d,Comunidad Valenciana,Valencia,39.47,-0.3764,10,1,39.9,4.75
df91910b6a03bb2e3358fa6a35e32f6f,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,14,2312.1,4.363636
dfa0c4c6229ab200a4a1336b4d7128ff,Castilla y León,Valladolid,41.6528,-4.7236,5,75,4777.1,3
dfc475d54e1b6dbeeb7d7d9bdaa63827,Galicia,Coruña,43.3713,-8.4188,12,18,1793.76,5
dfc5fb7259bb2b599ca565e6e9448f0f,Andalucía,Granada,37.1781,-3.6008,1,32,6124.63,3.875
dff87e4de60c9736ce8df835951b09bc,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,998,5
e00d85ce20ea50c1224c66ca5050527d,Andalucía,Jaén,37.7667,-3.7711,1,1,149,3.666667
e0482f2c769468c3bbcd8a01e09d98c5,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,189,5
e0487761face83d64fcada2408959a36,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,49.25,5
e067ad2c1c0b48758eb1b5228bcf7a68,Andalucía,Almeria,36.8403,-2.4681,1,54,5042.55,4
e06f09ec0a4aca210779cf1cfc63cf19,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,29,5279.49,5
e0878efa0e0b7e5313ac0b43bc04c081,Galicia,Coruña,43.3713,-8.4188,12,27,5065.3,4
e09887ca8c7bf8a4621ce481820414ef,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,119.96,3.75
e0a366315b1b726b6c7832d664c0f530,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,42,7400.09,4.380952
e0a3c37054ade6478d923a6efc10f308,Castilla y León,Burgos,42.35,-3.6822,5,2,219.8,3.944444
e0b162a693bc7f9eab00f783a31d60ea,Comunidad Valenciana,Alicante,38.3453,-0.4831,10,1,20,3.963636
e0eabded302882513ced4ea3eb0c7059,Andalucía,Málaga,36.7194,-4.42,1,8,978.4,4
e116c7455dd26a4d8c3e92532583905f,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,36.76,3.75
e1643dff33666ca629e3644c02738179,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,170,4.206897
e174dc2de86d60fee178170a154c05e7,Andalucía,Córdoba,37.8845,-4.7796,1,1,19.8,3.2
e1a210d482714ce337763a19aef94ba4,Galicia,Pontevedra,42.4333,-8.6333,12,1,49.9,4.027027
e1b12447a7563944843191754aeb5562,Andalucía,Cádiz,36.535,-6.2975,1,9,472.46,4.833333
e1bed63d68ac36fe1f3061befe196af5,Andalucía,Jaén,37.7667,-3.7711,1,1,199,4.147059
e1c76f339ebd5460999f25a2aa8c92c5,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,1,899.9,3.967742
e1dc0754bada9ee4cfe9713f22f61292,Cataluña,Barcelona,41.3825,2.1769,7,12,885,4.4375
e21a1e8be4715b0fcfd5385643bc49c4,Castilla y León,León,42.6056,-5.57,5,20,703.6,3.666667
e24d3429d294b2eb200b064ebb035879,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,19,1878.58,5
e24fc9fcd865784fb25705606fe3dfe7,Andalucía,Jaén,37.7667,-3.7711,1,52,12936,3.142857
e250d617a0ad591ba9bd663e584a895d,Andalucía,Cádiz,36.535,-6.2975,1,7,904.12,4.333333
e256a62e0ac58c0edfba09966142d561,Galicia,Coruña,43.3713,-8.4188,12,12,1474.11,5
e26901d5ab434ce92fd9b5c256820a4e,Andalucía,Málaga,36.7194,-4.42,1,202,11990.9,2.5
e2a1ac9bf33e5549a2a4f834e70df2f8,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,5,14999.45,2
e2aee0892199b1d92530e371abd825bf,Galicia,Ourense,42.3364,-7.8633,12,36,5662.57,4.285714
e2c92f9c1c7746d899d18f2e158bbff7,Andalucía,Huelva,37.25,-6.95,1,14,1894.7,4
e333046ce6517bd8bb510291d44f0130,Andalucía,Granada,37.1781,-3.6008,1,67,7268,5
e38db885400cd35c71dfd162f2c1dbcf,Región de Murcia,Murcia,37.9861,-1.1303,17,30,2066.8,4.48
e3a386fc36e22064434e1fa256f6a9fa,Andalucía,Huelva,37.25,-6.95,1,16,793.9,3.769231
e3b4998c7a498169dc7bce44e6bb6277,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,6897.9,4.314286
e3d3b3efac954a60d61be70b7e05b49b,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,1282.05,4.857143
e3dd723429d1b23614b7fa85e2c7a853,Andalucía,Granada,37.1781,-3.6008,1,7,471.05,5
e3e15e2c0b9700561efac21c6be48066,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,3,97.24,4.333333
e3e290b38963293022cdcd6db8328103,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,135.7,5
e4253cef933647000a82ff39c67b7bde,Comunidad de Madrid,Madrid,40.4167,-3.7167,8,2,68,4.307692
