seller_id;seller_city;review_medie;order_count;product_count;fatturato;best_seller_category;fatturato medio per prodotto;media_deltatime
edb1ef5e36e0c8cd84eb3c9b003e486d;Tarragona;4.173652695;163;177;79284.55;beauty & personal care;447.9353107;11.87730061
761681a821d8275bc79f552116d06869;Madrid;5;3;3;354.92;lawn garden;118.3066667;8
3361277dc30b7cccdb0c286b24219756;Lugo;3.666666667;28;42;3905.05;pet supplies;92.97738095;13.32142857
519a7aa428f18d125a283cf8c014fdd6;Palencia;3.666666667;3;3;79.7;sofa;26.56666667;7.666666667
3c7c4a49ec3c6550809089c6a2ca9370;Madrid;4.148648649;134;158;4033.64;fragrance;25.52936709;9.664179104
53b0300ca793f9834cd69c0678d35ee8;Jaén;4.6;5;10;1662.15;hardware;166.215;6
822bad9bc42b51213ba522fe87b7ab5d;Segovia;4.5;17;17;5160;cell phones;303.5294118;27.29411765
48162d548f5b1b11b9d29d1e01f75a61;Almería;4.149253731;64;91;20510.14;lawn garden;225.3861538;11.421875
88ef59b51bdaa941d10a853429f2b6ce;Ourense;4;2;2;252.9;agriculture suppliers;126.45;6
1992f8fb6b19fcccd97ca819811e7267;Madrid;#N/D;#N/D;1;28.8;cleaning supplies;28.8;#N/D
3fd1e727ba94cfe122d165e176ce7967;Granada;3.606060606;34;37;2805.2;sport outdoors;75.81621622;15.61764706
ea4e9ce63a2134743b4a92777437fcdd;Soria;4.666666667;3;4;316.6;home appliances;79.15;10
45a3d05fb00435e52a28859dd03703b3;Cádiz;5;1;1;1299;toys games;1299;26
c3fe93ba3085f92855c97e57f38c8c05;Coruña;3.8;5;7;245;book;35;12.4
9646c3513289980f17226a2fc4720dbd;Huelva;4.119402985;68;78;3039.3;computer accessories;38.96538462;11.14705882
52a52b9f656520e99716f5bc40f661c8;Cádiz;4.571428571;7;8;783.1;furniture;97.8875;10.57142857
36a968b544695394e4e9d7572688598f;Almería;4.116438356;145;162;9482.87;computer accessories;58.53623457;10.62758621
4b5f66b7adcf57f1ecc0d3c07dd6b177;Pontevedra;4;23;40;6381.78;computer accessories;159.5445;14.13043478
ec21206b7894c503788a684a7bc822a6;Barcelona;2;1;3;247.8;kids;82.6;8
b1aaae6b66ad3c40f54b389d7ea4bee0;Madrid;4.8;14;15;1176.5;underwear;78.43333333;8.142857143
89ad3263c0931c47f976d7c5778e60f6;Madrid;3.857142857;6;7;568.2;kids;81.17142857;6.5
af4a0e4cfe1d9c26b6712b1be25a72e5;Alcobendas;4.24;20;27;8757.98;computer accessories;324.3696296;13.55
6f1a1263039c76e68f40a8e536b1da6a;Madrid;4;1;7;256.39;pet food;36.62714286;94
5f67c6082caacb26e431a7b17940cece;Lugo;4.307692308;13;14;1662.6;computer accessories;118.7571429;22.69230769
5721089ba9214e80074f27d5a03fc0eb;Madrid;3.4;5;7;245.93;comics;35.13285714;7.2
1782ce2db72c3dda627d5e7c898104e1;Granada;3.7;9;10;2010.8;sport outdoors;201.08;29.33333333
8160255418d5aaa7dbdc9f4c64ebda44;Granada;3.987593052;364;437;47017.69;kitchen & dining;107.591968;16.15659341
cee48807215b30a12ca2ca10ffb5f250;Córdoba;4.105263158;38;39;7212.23;automotive;184.9289744;24.02631579
8e670472e453ba34a379331513d6aab1;Móstoles;5;1;1;975;automotive;975;86
633ecdf879b94b5337cca303328e4a25;Madrid;4.6;6;6;1037.6;beauty & personal care;172.9333333;25.33333333
05a940b4ecae36cadfd8e93bd9c43257;Zaragoza;3;9;10;952;comics;95.2;14.22222222
da7039f29f90ce5b4846ffc0fcc93beb;Córdoba;3.75;17;21;1259.1;painting;59.95714286;9.117647059
4c03b9dd4c11ee2cb35c96c49efc9420;Granada;3.625;48;49;6458.6;toys games;131.8081633;10.45833333
a5a1bfcf728ab0e19182959cf0771ee4;Jaén;3.631578947;19;22;1812.96;pet food;82.40727273;14.26315789
431050a06a317f2b38168dec3dcd2b46;Madrid;3.9;10;12;1487.8;beauty & personal care;123.9833333;8.7
40ec8ab6cdafbcc4f544da38c67da39a;Ourense;4.5;2;2;117.8;home accessories;58.9;6.5
ffff564a4f9085cd26170f4732393726;Málaga;3.5;8;20;1426.3;automotive;71.315;12.75
bede56095ba33c42038fb85f707b8a42;Granada;5;2;2;3973.9;beauty & personal care;1986.95;12.5
bbad7e518d7af88a0897397ffdca1979;Madrid;4.153846154;65;83;4462.22;kids;53.76168675;13.52307692
a806a4bb063ea7ca6d374eafa50a6058;Cuenca;3.5;5;6;294.4;fragrance;49.06666667;12.8
1b1ae47a313a825a7ccceb8e2e30fa9d;Pontevedra;4.333333333;10;11;2243.9;sport outdoors;203.9909091;10.7
d9e7e7778b32987280a6f2cb9a39c57d;Madrid;4;11;13;722.5;beauty & personal care;55.57692308;18.45454545
99a54764c341d5dc80b4a8fac4eba3fb;Madrid;4.104166667;42;65;3708.76;home accessories;57.05784615;7.857142857
939f6e231201f26803cb5c3a3d2940b3;Huelva;5;3;4;130.6;furniture;32.65;11
282f23a9769b2690c5dda22e316f9941;Madrid;4.1;98;111;6505.08;food;58.60432432;11.14285714
427165bf50f8ca07efc7bdc2bfcf1688;Jaén;3.6;5;5;1603.5;beauty & personal care;320.7;38.4
d03698c2efd04a549382afa6623e27fb;Bilbao;3.736842105;18;22;8865.47;computer accessories;402.9759091;14.61111111
e21a1e8be4715b0fcfd5385643bc49c4;León;4.35;19;23;703.6;automotive;30.59130435;16.89473684
1e26c56af8d48424e1df0140a2401f83;Granada;4.5;2;2;258.9;hardware;129.45;5.5
8f119a0aee85c0c8fc534629734e94fd;Córdoba;3.960526316;74;83;3733.68;toys games;44.98409639;10.13513514
fdaaf5bfda82b7b80535610c831b8d09;Huelva;4.384615385;10;15;2588.9;sport outdoors;172.5933333;9.8
b274baf5bbd142410eb2958cf685d684;Castellón;4;7;7;585.9;toys games;83.7;6.142857143
bcc9dd23e2a8bd8267cf92b19304a1b9;Granada;5;2;3;202.79;kitchen & dining;67.59666667;28
751e274377499a8503fd6243ad9c56f6;Málaga;5;1;2;218;home emergency kits;109;2
1fddcb7b326905d3ad5efe82187db347;Madrid;#N/D;#N/D;1;92;automotive;92;#N/D
b1fc4f64df5a0e8b6913ab38803c57a9;Tarragona;3.928571429;98;116;7994.74;jewelry;68.92017241;16.08163265
4eb61f060e7dcc1d5a80d806c35cc541;Madrid;4.571428571;7;7;1313;monitors;187.5714286;6.714285714
1d0646a72178a6fb37ee8082140e06ec;Salamanca;3;2;2;61;beauty & personal care;30.5;7.5
0ebd97a106433a45a4aebe57c1799778;Fuenlabrada;4.242424242;30;33;3046.8;fashion & shoes;92.32727273;9.6
63bc58679c44e8a998792119fd7ad23e;Madrid;#N/D;#N/D;1;19.9;beauty & personal care;19.9;#N/D
101921376b577a4540dc30e9009133ca;Córdoba;#N/D;#N/D;1;373;comics;373;#N/D
f0ec78809fe0bc3edb11c9fe5b97b059;Madrid;4.5;2;2;62.6;home accessories;31.3;9
6219ba2359cfb97f2e38fd4c321eb309;Madrid;3.25;5;6;487.5;home accessories;81.25;23.4
a7f13822ceb966b076af67121f87b063;Córdoba;4.157142857;72;86;12477.64;office products;145.0888372;22.875
4e8dacf3d38f281ae26c3e0321d92d88;Madrid;4.75;8;15;2644.95;0;176.33;12.25
78a4d36f65a019172c6154468831a69f;Huelva;4.833333333;6;7;1545.5;health household;220.7857143;17.16666667
c64a2aec32cc408a8a4c6d7c46017f91;Valencia;4.666666667;9;9;3221.5;tools home improvement;357.9444444;21.44444444
cb162c8eef257253782d245c08d9097c;Córdoba;4;1;1;34.99;comics;34.99;11
fc6295add6f51a0936407ead70c1001d;Madrid;3.75;1;4;160;furniture;40;14
f0e103c63864d5405b958d984b6e94c9;Jaén;4.090909091;11;11;951.7;0;86.51818182;8.636363636
5def4c3732941a971cba8fdee992ede1;Madrid;4;5;6;134.8;hardware;22.46666667;4.6
80e6699fe29150b372a0c8a1ebf7dcc8;Ourense;3.957446809;93;100;11441.56;sport outdoors;114.4156;11.64516129
42ef3192a9ff87a22d1867b74b3ee205;Córdoba;4.434782609;23;23;1354.09;toys games;58.87347826;9.217391304
a2deecd5398f5df4987110c80a1972a3;Madrid;4.384615385;13;16;827.43;ceiling fans;51.714375;8.230769231
9853a239ab7b7ebbdc3a21248d5b8e1f;Ourense;3.75;4;5;381;home accessories;76.2;18.25
f8e2c1b59cd4225a3e4fd0d013a76b93;Granada;5;2;3;219.8;furniture;73.26666667;9.5
9c3c24eca51c52b91c1de727d2a2ae06;Alicante;3.2;5;5;307.5;sport outdoors;61.5;10.2
f524ad65d7e0f1daab730ef2d2e86196;Valencia;5;1;2;578;lawn garden;289;25
aae5953b9edddf14749c0d65d60eb4b9;Madrid;4.5;2;2;173;furniture;86.5;12.5
c003204e1ab016dfa150abc119207b24;Málaga;4.113989637;193;201;25108.09;automotive;124.9158706;9.564766839
5656537e588803a555b8eb41f07a944b;Murcia;3.97005988;167;185;8065.93;television & video;43.59962162;11.08383234
503c1de08ae81a2d86f17951b204db55;Madrid;4.636363636;22;22;4906.99;kids;223.045;13.45454545
b8bc237ba3788b23da09c0f1f3a3288c;Palencia;#N/D;44;47;13685.71;home accessories;291.1853191;11.5
7816cd9c5b1238e320545f5bf7eb80e8;Granada;5;1;1;489;lawn garden;489;11
213fafb0ca06fb3d5886579c2565791b;Fuenlabrada;5;3;3;189.7;comics;63.23333333;4
404e1ba01358af4cd63f679b2c4d1fa1;Móstoles;4.25;8;12;373.9;pet supplies;31.15833333;8
186cdd1b2df32caa72cfb410bba768d3;Ávila;3.5;6;6;1341.45;home accessories;223.575;9
de23c3b98a88888289c6f5cc1209054a;Madrid;4.040935673;157;179;26399.67;toys games;147.4841899;10.99363057
fe49ee029e61e789a1f3a5525f57ba8d;Jaén;4.1875;16;17;2527.59;toys games;148.6817647;10.5
902c99f1ac505c0d18778b61bcd636f7;Jaén;5;3;4;157.96;home accessories;39.49;5
94ca168e8bcb407ab85c5da308863027;Córdoba;4.2;5;5;224.3;beauty & personal care;44.86;12.6
82921991ff5b557b045605b8bbf08d49;Madrid;1;1;1;18.9;cell phones;18.9;4
77128dec4bec4878c37ab7d6169d6f26;Madrid;5;1;1;6.5;food;6.5;12
4bf658053d453036c70976bccb2c31b2;Huelva;5;2;2;1742.99;0;871.495;24.5
e8a85b5f3df47be0984c55fd4064dbb4;Murcia;3.5;8;14;743;home accessories;53.07142857;10.5
28f10b1c5e5abb9d4857745bede6147c;Madrid;3.814814815;27;28;835;television & video;29.82142857;7.518518519
48bad451945f5227341793478d6353ea;Madrid;5;3;3;307;book;102.3333333;22
2a61c271b1ac763450d846849783e922;Córdoba;4;18;23;1516.76;beauty & personal care;65.94608696;19.11111111
ba6ce6de456f6c11d08c17701ba5c26f;Sevilla;3.166666667;6;7;744.35;sport outdoors;106.3357143;12.33333333
5dceca129747e92ff8ef7a997dc4f8ca;Córdoba;4.195035461;314;349;112155.53;luggage;321.3625501;11.57324841
e1dc0754bada9ee4cfe9713f22f61292;Barcelona;3.75;12;12;885;kids;73.75;8.166666667
39a5005f2605cbdb4f9ac14485cabfd1;Cádiz;3;3;8;501.07;automotive;62.63375;9.666666667
2bf28e311bba65237358230cabac3f15;Ourense;4.857142857;7;8;294;tools home improvement;36.75;11.42857143
0e44d110fa6a54e121cb2c095a77762f;Granada;4.5;6;6;223.32;book;37.22;11.83333333
3d871de0142ce09b7081e2b9d1733cb1;Granada;4.071428571;1027;1144;94914.2;book;82.96695804;13.46738072
bf0d50a6410d487dc97d2baac0a8c0be;Almería;#N/D;#N/D;1;27.9;automotive;27.9;#N/D
51e4e89242cbb846c2deff3dc015650e;Castellón;4.5625;16;16;822.58;lawn garden;51.41125;9.125
86ccac0b835037332a596a33b6949ee1;León;4.078787879;168;203;16619.93;jewelry;81.87157635;11.99404762
c97aa4ee7420f937da13b7f9e2228b99;Valencia;3.666666667;1;3;29.9;pet supplies;9.966666667;11
aac51c486b672a9850d59f3e84b1cf88;Madrid;4.1;10;13;728.28;pet food;56.02153846;4.6
3340ef1913fb70d28420f6ceb685c339;Lugo;4.275862069;30;40;6731.15;computer accessories;168.27875;17.03333333
76de363de16dacc923eec8daf91df504;Ávila;5;2;2;360;book;180;13.5
58b98ccb79873e04eac4357cacc590d9;Málaga;#N/D;#N/D;1;23;automotive;23;#N/D
fc99f99385ae90f66f01733856fb88c9;Málaga;#N/D;#N/D;1;89.9;toys games;89.9;#N/D
b74d1c09cb380e1d03a6f859c6f4224b;Barcelona;4.272727273;30;42;2221.6;0;52.8952381;10.76666667
1bb2bdb95f4841f1bba2c0d2cd83d3c9;Madrid;4.1375;78;85;5002.71;book;58.85541176;12.37179487
670c26e0f1bf8d0576271d5cfaec6d2b;Lugo;3.8;75;86;6341.6;sport outdoors;73.73953488;14.29333333
c32fc744b9160ac853450488e3cfea93;Granada;4;1;2;185.7;sport outdoors;92.85;14
59de1d4c8c057c2a53acd4ca66531af2;Coruña;4;1;1;135;computer accessories;135;19
e64882b4ef12aee8d0faca4db5b681f4;Zaragoza;5;1;2;230;home emergency kits;115;25
1b65c144b17e607c0f37f10bb7dfec8d;Salamanca;2.25;4;4;1109.5;hardware;277.375;9.75
15ac3c501e2599e4917316fde5c5669a;Madrid;#N/D;#N/D;1;144.2;pet supplies;144.2;#N/D
f4aba7c0bca51484c30ab7bdc34bcdd1;Madrid;4.075471698;105;118;3009.79;beauty & personal care;25.50669492;10.98095238
e0878efa0e0b7e5313ac0b43bc04c081;Coruña;4.48;24;29;5065.3;toys games;174.6655172;18.70833333
03a2a6dcbe45d639c4dc2a0d24769c40;Málaga;3.75;8;9;1078.41;lawn garden;119.8233333;10.375
327b89b872c14d1c0be7235ef4871685;Cáceres;4;3;3;1177;cell phones;392.3333333;48
e9d99831abad74458942f21e16f33f92;Madrid;4.052631579;125;148;4922.48;computer accessories;33.26;12.976
a45765f8afb1e594b22bf9e974b46765;Madrid;4;1;1;79.99;automotive;79.99;5
dc8798cbf453b7e0f98745e396cc5616;Madrid;4.315789474;35;51;2056.3;men's fashion;40.31960784;13.37142857
d9cd369bffa979d1634f8e1318bf2f1b;Cádiz;3.666666667;3;3;678;tools home improvement;226;11
240b9776d844d37535668549a396af32;Gerona;4.2;35;36;13592.08;cell phones;377.5577778;11.34285714
70f7e8018e3d46c748c92f026aa2585a;Madrid;5;1;2;239.8;beauty & personal care;119.9;7
d1e2fe627180431ffda076abb303c56f;Barcelona;#N/D;#N/D;1;289;home accessories;289;#N/D
3f2af2670e104d1bcb54022274daeac5;Lugo;4.2;5;7;973.6;furniture;139.0857143;13
bb3dca718920a4d7ec3cc9ffb025108b;Madrid;1;2;3;108;beauty & personal care;36;12
babcc0ab201e4c60188427cae51a5b8b;Jaén;#N/D;1;1;79;tools home improvement;79;8
eed78ac17f7f795a19a709745f00cd4e;Cádiz;4.130434783;21;57;4349.5;furniture;76.30701754;10.28571429
a2e874074c877c5a05abae80ad6e488f;Huelva;4.125;40;46;8071.98;home accessories;175.4778261;19.2
abcd2cb37d46c2c8fb1bf071c859fc5b;Gijón;4.391304348;42;52;4880.22;beauty & personal care;93.85038462;13.92857143
1703bc09972dab9782e7a9194943b69f;Madrid;5;1;1;249.9;automotive;249.9;12
365e445f796710c3431557e85caa25db;Madrid;4;4;5;1115;0;223;8.5
0bb738e4d789e63e2267697c42d35a2d;Huelva;4.142857143;28;31;2388.3;business office;77.04193548;11.92857143
3d290fe363c60a77498c1126fd3fb8d3;Jaén;4.333333333;3;3;198.98;computer accessories;66.32666667;7.666666667
325f3178fb58e2a9778334621eecdbf9;Granada;4.333333333;33;50;981.7;fragrance;19.634;6.484848485
8c16d1f32a54d92897cc437244442e1b;León;4.130841121;106;118;5642.6;computer accessories;47.81864407;10.67924528
f5a590cf36251cf1162ea35bef76fe84;Granada;3.99122807;112;122;53201.78;music instruments;436.0801639;11.66964286
61f159ef6da2d441951d2c0efa719362;Cuenca;#N/D;#N/D;4;154.97;furniture;38.7425;#N/D
1e8b33f18b4f7598d87f5cbee2282cc2;Madrid;4.016666667;116;141;17309.06;kitchen & dining;122.7592908;7.715517241
59cea8e446d3834393058e7e0666b6fb;Lugo;4.1;10;10;696.6;beauty & personal care;69.66;7.2
8c5e007d7bd5693fa1386ffefbc99f6c;Jaén;4.727272727;9;24;1029.11;beauty & personal care;42.87958333;10.22222222
1da3aeb70d7989d1e6d9b0e887f97c23;Madrid;4.165413534;248;321;8823.52;sport outdoors;27.48760125;8.625
5b67882648febfb6e1225e6ad7164f6b;Pontevedra;3.724137931;27;32;6813.48;sport outdoors;212.92125;12.44444444
53e4c6e0f4312d4d2107a8c9cddf45cd;Sevilla;4.034557235;451;527;30148.95;home accessories;57.20863378;12.06208426
039e6ad9dae79614493083e241147386;Madrid;4.6;5;5;12925;lawn garden;2585;14.4
d65f31d2413268e671989503f6cf9993;Córdoba;#N/D;#N/D;3;488.8;automotive;162.9333333;#N/D
cad10cc982ab6a391570c211b995c17c;Huelva;5;1;1;47.4;tools home improvement;47.4;4
527801b552d0077ffd170872eb49683b;Sevilla;4.170454545;89;92;17942.8;book;195.0304348;13.1011236
be67f78487e2cecb0d55bc769709e4f5;Fuenlabrada;5;1;1;102;beauty & personal care;102;10
8ca1551acf9832a4cf467bbbac15851f;Ourense;4.888888889;9;11;2176.4;furniture;197.8545455;14.77777778
2ea0861cc19e94cad86438c984c52da4;Madrid;4.285714286;6;7;165.6;home accessories;23.65714286;5.166666667
7202e2ba20579a9bd1acb29e61fe71f6;Málaga;4.125;49;55;12750.5;cell phones;231.8272727;13.57142857
0509040ea3fe50071181bbc359eb7738;Madrid;4.247191011;87;98;3737.95;sport outdoors;38.14234694;11.52873563
20fd2d2080ed85fa67fad3fcbb2c1813;Pontevedra;#N/D;#N/D;1;85.9;lawn garden;85.9;#N/D
2039c5e51785b5dde7cf93ccb3b7be2c;Huelva;5;1;1;159.9;home accessories;159.9;8
62de60d81c55c29d76a6bce418b31cef;Granada;5;1;1;103;automotive;103;17
eaf6d55068dea77334e8477d3878d89e;Madrid;4.5;3;3;51;automotive;17;6
e89c4adbe7b1d0819dbb636e16461cf1;Jaén;3.608695652;23;25;3181.3;sport outdoors;127.252;15.17391304
2e2f44824ab87a0cb961f68bf4073e7f;Coruña;1;1;1;48;0;48;11
85ecf03781da592876b7844acc1b729f;Madrid;5;2;2;251;beauty & personal care;125.5;15.5
5c853bb56f70f4d14218944bae111d7a;Málaga;4.6;21;26;263.13;furniture;10.12038462;8.095238095
bba74270a87732727b5a3b4fd9ac1c39;Alcorcón;3.470588235;34;41;6001.59;sport outdoors;146.3802439;9.617647059
e8ff5a6ceb895583033fc2a0f314e3c2;León;4;1;1;139.89;cleaning supplies;139.89;3
835f0f7810c76831d6c7d24c7a646d4d;Madrid;4.234042553;41;50;5130;home accessories;102.6;18.31707317
702835e4b785b67a084280efca355756;Móstoles;5;1;1;7.6;0;7.6;2
4ea2f12dbe91deeacd2c1e74f069a6e6;Madrid;3;4;6;210.2;fragrance;35.03333333;9.25
a066df7361163e7ddc5d7452dd17448b;Málaga;4.0625;15;17;1078.3;cell phones;63.42941176;15.6
bc8c8d665ec4664d286be0d521722b19;Madrid;5;1;1;22.5;beauty & personal care;22.5;8
5e106d93b717c2682b9383da480364a1;Pontevedra;5;1;1;445.9;computer accessories;445.9;7
bd4431c1a8dfa744b59e1e2a8bc99b9e;Barcelona;4.666666667;6;7;809.5;beauty & personal care;115.6428571;7.333333333
bd4ff04377f974574f7f0bf9d6ce7dde;Almería;4.5;4;4;164.96;furniture;41.24;22
3076499bbc033a927bf4a8a41bcf7fd4;Cádiz;4.3;7;15;359.33;furniture;23.95533333;7.285714286
010da0602d7774602cd1b3f5fb7b709e;Granada;4;1;5;849.5;health household;169.9;26
4d6fb82c629c7a5028bfd973c07b05e0;Madrid;#N/D;#N/D;2;278;sofa;139;#N/D
5d505d2298ad549e4e4e835562fa0c1e;Málaga;4.5;2;2;249.8;sport outdoors;124.9;6
5aaa890629f83706d8d9bfecd8377c1c;Gerona;#N/D;#N/D;1;48.9;hardware;48.9;#N/D
ad14615bdd492b01b0d97922e87cb87f;Zamora;5;1;1;8.25;automotive;8.25;14
7df1fc11cc5cbc518b39faa60cf5d67c;Santander;4.4;5;5;1037.6;automotive;207.52;7.6
238fac594e170b59c6d228f5a4f4f1d9;Jaén;3.75;26;29;3126;pet supplies;107.7931034;11.53846154
29c322e3f09f886f8bacbe91dfbd979e;Valencia;#N/D;#N/D;#N/D;48.98;automotive;#N/D;#N/D
134a288e7de827ec5ec62e3ec9c3a295;Madrid;3.5;8;9;877.45;light bulbs;97.49444444;9.875
33fd411ed63a7c2f9005e3f065d9f85d;Castellón;1;1;1;24.9;beauty & personal care;24.9;8
edb58a1390adf273840030a3d6253829;Almería;5;1;1;39.9;ceiling fans;39.9;5
1e8c6a4c538f286aee9573239740a4b4;Almería;4.333333333;5;6;359.7;furniture;59.95;7.4
07de60b03d150fb3ea09eab5da5e4c8b;Granada;4.857142857;7;8;719.1;kitchen & dining;89.8875;12.85714286
f1ce5fdecd64935c28b9ff932751d0dc;Málaga;3;2;2;158;furniture;79;10.5
ede2977fbaf3738583170735ca403f6c;Coruña;4;1;1;289.9;beauty & personal care;289.9;15
03bd479e1d9484cdb14104d3023f7321;Alcalá de Henares;4.5;2;2;359.7;automotive;179.85;19
31e60bf8d103ce47932a85f5562deb16;Zaragoza;5;1;1;181;luggage;181;15
83645b1645cdee8953ee54c29ceed564;Pontevedra;4.142857143;14;14;978.9;kids;69.92142857;10.21428571
bdae679a9b282249bc23b9b69dae9a99;Murcia;4.25;4;6;663.15;hardware;110.525;13.25
5cf13accae3222c70a9cac40818ae839;Getafe;3.914728682;142;155;14383.2;pet supplies;92.79483871;10.77464789
a247197e2e9c19a6a53a6888cb8b660f;Huelva;#N/D;#N/D;2;798;toys games;399;#N/D
249f0e9905a6e06ad6c6bea7547ab9f6;Barcelona;5;2;2;347.95;fabric;173.975;5.5
96804ea39d96eb908e7c3afdb671bb9e;Getafe;4;35;39;3610.7;sport outdoors;92.58205128;12.85714286
cd233f8bfa30ebfd651f47ee7d054951;Málaga;5;1;1;79.9;sport outdoors;79.9;9
3986c0b54f6b748b75e7bd4e092aa3e5;Coruña;5;1;1;24.99;fragrance;24.99;6
5563732abe64c3036cb97ad924128dd1;Cádiz;4.5;2;3;404;beauty & personal care;134.6666667;12
51f108f62cb87d61918159902c8f8583;Pontevedra;4.666666667;3;3;303.73;light bulbs;101.2433333;5.666666667
134b867a0f7f8bbe6abf10f91874891e;Granada;1;1;1;789.89;automotive;789.89;13
57c764b4a836300be881e2ff86e449f9;Granada;4;28;31;1211;home accessories;39.06451613;15.35714286
2fa13c8bd5705d279f7ed5cc9ec61c68;Madrid;5;2;4;87.4;fragrance;21.85;4.5
e627629ba868740e287800f1a9be81c2;Madrid;4.3;10;12;504.5;food;42.04166667;6.6
c72de06d72748d1a0dfb2125be43ba63;Bilbao;3.857142857;21;22;17522;computer accessories;796.4545455;9.666666667
8d79c8a04e42d722a75097ce5cbcf2ef;Manacor - Mallorca;4.375;24;27;2777.72;pet food;102.8785185;19.5
8060d731897e33b5c5ae575ce1e209e1;Cádiz;3.4;5;5;199.5;sport outdoors;39.9;7.6
4c4d546adf3c3868fe19c9ec6e9ffda9;Lugo;3;2;3;111.7;pet supplies;37.23333333;6.5
5a9c0859cb00fd8aa4db443837f0a700;Salamanca;4;2;2;208;beauty & personal care;104;9
cecd97bc34ed8330bd4cd15713eda670;Soria;5;1;1;57.99;toys games;57.99;7
9c3a1c416c765687bc79a04113269929;Alcobendas;5;1;1;74.9;home accessories;74.9;7
8ae520247981aa06bc94abddf5f46d34;Zamora;3.935483871;62;65;16320.99;jewelry;251.0921538;10.96774194
ac3508719a1d8f5b7614b798f70af136;Castellón;4.020833333;97;102;12775.84;toys games;125.2533333;9.329896907
15cd6eefe58588619aaed41dfa6621b1;Alcalá de Henares;4.388888889;16;19;1622.74;0;85.40736842;15
4a3ca9315b744ce9f8e9374361493884;Granada;4.093941078;1702;1995;200472.92;kitchen & dining;100.4876792;14.52820212
478bfe564db21eeb44386606aa30b650;Leganés;4.333333333;3;3;182.7;pet supplies;60.9;14
6d988d6174a2c27441597174f8905515;Lugo;3.65;19;24;371.73;home accessories;15.48875;20.57894737
ed49da7cadefc454d6a67de249eab240;Madrid;4;2;2;43;sport outdoors;21.5;21.5
6f892e20a171e98efe17fdb971ff319b;Madrid;4.052631579;39;53;6438.7;cell phones;121.4849057;17.38461538
4bfc7a4a1cf8d4d2121c27422d9e50b5;Madrid;4.148148148;25;40;8124.4;home accessories;203.11;8
acadd4d36859671cb635527c6c977533;Córdoba;4.333333333;12;12;2381;lawn garden;198.4166667;17.91666667
034b9387752bfa309f350a70cd45ffa3;León;3.857142857;7;8;96;toys games;12;8.142857143
a1ed30492b3b798bc121845bc4aa7366;Madrid;#N/D;#N/D;2;41.8;fragrance;20.9;#N/D
abbf6046bbdf1028606a5bc7f00c99e7;Segovia;4.166666667;6;7;2217.15;automotive;316.7357143;11.5
901b460cdce0c64e471230d7f2f9f3a3;Valencia;3.8;5;5;1904;fashion & shoes;380.8;15.2
81ed90f07c0bacb7594940ba2ef676aa;Madrid;5;2;2;223.9;kitchen & dining;111.95;16
11eac105f3f90a9b87b19c89d91e24f3;Madrid;4.8;5;5;802.89;comics;160.578;9.2
0725b8c0f3f906e58f70cbe76b7c748c;Cádiz;4.411764706;16;38;2190.3;home accessories;57.63947368;13
d1a5cc844736958c11b8efab9a2b4c87;Coruña;4;1;1;237.6;furniture;237.6;30
f35becee938e982bd615edf8ef12bcfb;Almería;3.833333333;6;6;148.59;fragrance;24.765;7.833333333
634964b17796e64304cadf1ad3050fb7;Barcelona;4.081712062;255;326;39465.1;jewelry;121.058589;14.65882353
6624bc09786f0e41ae48dfc5eeb1a9e2;Madrid;5;1;1;89.54;lawn garden;89.54;16
54219883e72aad869adfb2a54b7bfa0f;Sevilla;4.25;4;5;6750;toys games;1350;14.25
5795aebfe331fbcd02a2c4b679fb7952;Soria;2.8;5;5;1280;beauty & personal care;256;10.2
6e2d3e2dc84fb30f6078f39dd3bddd6f;Pontevedra;#N/D;#N/D;1;219;music instruments;219;#N/D
3078096983cf766a32a06257648502d1;Málaga;4.107142857;56;64;8285.42;toys games;129.4596875;11.875
014d9a685fd57276679edd00e07089e5;Lugo;4.538461538;10;14;729.88;book;52.13428571;9.1
656591be56071d4c9ef4e5fee78a578a;Córdoba;3.285714286;7;11;1702;office products;154.7272727;14.85714286
26562f211dd1364af2a8596dc945e8ae;Granada;2.5;2;2;99;furniture;49.5;2
bccf933e006e9b94a6184af782963e77;Málaga;4;45;46;4162.74;beauty & personal care;90.49434783;11.62222222
12c2ed9cded6138cf0c75f525f565fc7;Cádiz;4.333333333;3;3;314.96;kitchen & dining;104.9866667;15.33333333
961dff0a659b4561334372337dd897d9;Barcelona;3.666666667;3;4;9946;comics;2486.5;20.66666667
b33e7c55446eabf8fe1a42d037ac7d6d;Cádiz;3.753424658;144;154;44985.17;jewelry;292.1114935;16.42361111
2235cf78d3e2073a88146a9cb60f0dd0;Madrid;4;1;1;178.99;sofa;178.99;15
218d46b86c1881d022bce9c68a7d4b15;Granada;4.206266319;374;429;55093.28;sport outdoors;128.4225641;13.89839572
08d1c9478fb0d7d7fcac9c0da4e82fc7;Madrid;4;1;1;538;furniture;538;10
dfc475d54e1b6dbeeb7d7d9bdaa63827;Coruña;4.176470588;17;20;1793.76;home accessories;89.688;13.35294118
813348c996469b40f2e028d5429d3495;Cádiz;4.298780488;167;200;11205.83;home accessories;56.02915;10.0239521
c394e193cda3b4225ff2094d32184849;Madrid;4;1;12;3419.88;coffee machines;284.99;14
